ID	Content
0	这次又被你赚了不少吧？
1	嘿嘿，还不错Da☆Ze。河童出手还是很阔绰的。
2	（！！！）
3	所以你就巴巴地跑过来炫耀了？
4	别这么说嘛。我是来和你分享我的快乐哦~
5	有点钱就到处乱花，恐怕你也快乐不了多久呢。
6	赚了钱就是拿来花的嘛。只要我一直给河童供货，钱花完了还会再有的。
7	……
8	虽然不知道怎么会被你阴差阳错地培育出来，但那毕竟是魔界之花，不应该在幻想乡绽放。
9	你怎么还在说这种话。这都种了多少回了，不是都没事嘛~
10	怎么没事了？之前森林闹出了那样的风波——
11	不就是妖精们亢奋了点嘛！小事一桩啦。就当做大家尽情地玩了一下咯。
12	亢奋吗……？我总觉得不只是这样……
13	不过，在我的印象里这种花是不会结果的，所以也不清楚这种果实具体的效力。
14	怎样都好。反正我已经听你的话不再大肆乱种，还上了魔法封禁，不会再有妖精什么的误食啦。
15	嗯……这样做以后，森林确实没有再闹腾了……
16	不过，河童为什么要收购这些魔界之花的果实呢？
17	好像是说要卖到地狱那边去。
18	地狱……算了，管它是什么，只要不在幻想乡流通就行。
19	就是Da☆Ze
20	……
21	魔理沙小姐！原、原来是你——
22	老板娘？你怎么啦？
23	我都听到了！
24	哈？你听到啥了啊？
25	那些侵蚀人心的欲望之果竟然是你培育出来的，我真是——
26	等等——什么欲望之果啊？你到底在说什么啊？
27	诶？你不知道吗？
28	我们刚刚在说魔界之花的果实。你是说，这魔界之花的果实是欲望之果？
29	难、难道不是吗……
30	什么呀——原来你自己也还没弄清楚——
31	唔……
32	真是吓我一跳。听墙角还能听得这么理直气壮的家伙，除了我以外居然还有呢。
33	惊讶的是这一点吗……
34	抱歉，可能是我弄错了……
35	没睡醒吧？晚上营业到那么晚，这大白天就在到处跑什么呢——
36	我……
37	别闲逛了。有这时间还不去回去休息咧。多睡一点才能长身体哟。
38	……
39	知、知道啦……
