ID	Context
0	幽香小姐，您平时都不怎么出门吗？
1	我偶尔也会去村子走一走。
2	您去人类的村子……干什么？
3	只是去花店买些种子。
4	花田都已经有这么多花了，您还要去买种子啊？
5	我喜欢季节性开放的花朵——
6	春天的春之花、夏天的夏之花、秋天的秋之花、冬天也会有少量的冬之花。
7	我想以一年内所有时间都有花开放为目标而努力，所以需要各种各样的季节种子。
8	……
9	怎么了？
10	我只是突然觉得，有关“花田暴君”的那些唬人的传言真是太离谱了。
11	你刚来的时候，不也很怕我吗？
12	那个……毕竟您是那么威名在外的大妖怪……
13	不过稍微和您一接触，我就马上明白您和传闻完全不同！
14	您应该多点和别人来往，这样大家就能明白您是怎样的人了。
15	呵，我不在乎——
16	自然景致中的风雅韵律美丽至极，使我恋土难移。我心所向，乃花鸟风月。
17	花鸟风月……
18	这是一种意境。以你的修为来说，或许还难以领悟——
19	您也太小看我啦！区区“花鸟风月”我怎么会不理解嘛？
20	哦？
21	古人常以花鸟风月作吟，世间有无数以花鸟风月为题的事物，无一不美得不可方物——
22	我愿看遍这世间的花鸟风月。
23	你也对其有所领悟，让我很是刮目相看。
24	所以，可以的话，能让我拜会一下你心目中的花鸟风月吗？
25	没、没问题——！
26	呵呵。那我就拭目以待了。
27	……
28	…………
29	（怎么办啊啊啊啊！？顺着气氛就往下说了……仔细想想“花鸟风月”真的是“花鸟风月”吗？）
30	（……还是去找莉格露想想办法吧！）
31	虽然在幽香小姐面前夸下了海口，但究竟要怎么才能在料理中呈现出我心中的“花鸟风月”……
32	完全没有头绪啊啊啊啊——
33	你真是……做不到就说做不到嘛。
34	顺着那个气氛就应下来了。而且……
35	难得幽香小姐很期待的样子，我想回应她……
36	嘿嘿。看来你也完全被大姐的魅力给征服了啊！
37	别笑话我了啦！快帮我想想办法吧！
38	我怎么知道啊……既然你想破脑瓜子都得不到答案，不如去问那些靠谱的人吧。
39	靠谱的人？
40	你不是结识了各种各样的厉害家伙嘛。总会有知道的啦。
41	在过去结下的羁绊里，找找有可能知道这种问题答案的对象吧。
42	……好！我这就去找！
