ID	Context
0	魔理沙小姐，我已经把跑腿任务全部完成啦！
1	不错嘛！让我检查一下……
2	哦！这是我的扫帚！这里怎么看起来脏脏的……
3	不过无所谓啦！看样子是完全修好了呐！挺好，满意！
4	还真是不拘小节呢……但是霖之助先生说，如果您不清他的账，他下次就会用这个扫帚通马桶……
5	哇——香霖可真恶心！我也没说不还呀！不管了，马上看看下一件吧——
6	这是花王浆，确定是2kg装的吗？让我来试一下……
7	这样用手臂抱一下就能知道重量吗？
8	这可是长久进行实验所养成的职业能力哦！2kg以内的东西，我只要用手掂一掂，就大差不差！
9	我好像也行！在舀酒的时候，只要足够熟练，每次都能正好舀出一杯呢！
10	没错！是2kg没错，虫族也很诚信嘛！
11	但是虫族说以后不再跟您做生意了……
12	唉，寿命那么长的家伙怎么都这么小气呢。等我死了不管什么都可以随便她们拿走哦。
13	就是因为这样才不和您做生意啦！
14	不说那个了，饼干也送过去了吧？灵梦那边有说什么吗？
15	她说在心里谢过您了。
16	还真是她的风格啊。没关系，还活着就行～
17	看来委托你的事情都办完了，那块陨铁就交给你处置了吧！
18	真的吗？！
19	我可是很信守承诺的哦。
20	真的吗……虽然我很怀疑……
21	不过那些都不重要了！这回帮了大忙！谢谢您！
22	嘿嘿，不客气——
