ID	Context
0	那么，米斯琪你打算参加哪一场比赛呢？
4	米斯琪要参加命莲寺的摇滚乐赛吗？
5	那……我就去负责神灵庙的料理赛部分，对吧？
6	嗯！虽然我觉得摇滚乐的话，响子也没问题！
7	但是我很想知道命莲寺的摇滚有什么样的冲击力！
8	算是我的一点小小的私心，响子对不起啦……
9	嗯……不用和同僚对战，我也安心了许多。
10	啊——！米斯琪，你不会是因为这样才故意选了这边吧？
11	……虽然不能说没有这个原因。
12	但想看看命莲寺的摇滚也是真心的！算上一石二鸟……啊不，一石二鼠吧！
13	我明白了，那么我就去负责神灵庙的料理赛部分。
14	我会拿出所有至今以来的积累，好好守护米斯琪的后背！
15	好的！交给你了！最可靠的伙伴！
16	商量好了？
17	那么我们出发吧——
18	果然，我还是想参加料理的比赛。
19	虽然不想让响子和自己的同僚对战，但机会难得……
20	我也很想见识见识那帮古代豪族的料理——！
21	原来如此……我这边的话，米斯琪不用担心！
22	米斯琪考虑到我和同僚的关系，我很感激……但是没关系！其实我也一直想要和她们正面的比一比！
23	这次不是妖力和符卡的对决，而是我们所喜爱的音乐——
24	唯独在这件事上，我不想输给任何人！
25	哦哦！响子的斗志燃起来了！
26	好的！那么就交给你了！最可靠的伙伴！
27	我会拿出所有至今以来的积累，好好的守护米斯琪的后背！
28	那么我们出发吧——
29	让我再好好想想——
