ID	Context
0	影狼小姐，我一直有个问题想问您……
1	怎么啦？
2	狼人也能算是草根妖怪吗？
3	咦！？你难道要把我从草根妖怪里开除吗——
4	您总是把自己说得和我们一样弱，但您是狼诶。怎么看都比我们强多了。
5	哎呀。也没有很多啦。而且我其实不太喜欢战斗。
6	真的吗？您可是狼人哦？
7	这是偏见，什么“满月咆哮”，什么“渴望鲜血的狼牙”……都是人类自顾自的想象。
8	那么在满月之夜就会变身的传说呢？
9	虽然是真的，但是——
10	我听说有人类在满月时进入竹林，差点就被狂暴的狼人活吞了。
11	那是装出来的啦。
12	装的！？
13	满月的时候很麻烦啊……不想见人，所以就装成失去自我的样子吓唬一下人类……
14	哈？您不喜欢满月吗？明明是狼人？
15	所以说，就是因为我是狼人所以才讨厌满月啊——
16	我彻底搞不明白了……
17	因为满月……毛会……
18	什么？我听不太清楚。
19	因为满月之夜全身的体毛会变多，所以很讨厌啦！
20	竟然是这个原因！？
21	掉毛很麻烦呀……所以我才把自己遮得严严实实。热死了。
22	这样还怎么可能会有狼人喜欢满月嘛？
23	传说还真是不能尽信啊。
24	难怪您明明是狼，却住在竹林这种不方便奔跑的地方。
25	没错。斑驳交错的竹林虽然不方便奔跑，却有便于藏匿身形。
26	有时候肉吃多了，闻闻竹子散发的清香还可以解腻呢。
27	您很喜欢这片竹林呢，之前做的料理也都是竹子料理。
28	这片竹林的竹子，不管怎么砍第二天就会重新长出来，不物尽其用真是太浪费了。
29	既然这样，不如我们来研发一道竹子为主题的料理吧！
30	好呀！
31	那我去做一些竹子料理，我们一边吃着竹子料理一边想吧！
32	那就麻烦你了。
33	我在做竹子料理的时候一直在想……
34	比起用竹子来堆砌料理，明明没有使用竹子作为食材，却又哪哪都是竹子，这样的料理不是更有趣吗？
35	我不明白你的意思……
36	我想做一道没有竹子的竹子料理！
37	……
38	虽然背离了我们做竹子料理的初衷，不过还真是让人好奇啊。
39	既然你这么有干劲，那就去做吧！
40	那么，等我做出来以后，还请您务必前来品尝哦！
41	没问题~
