ID	Content
0	阿燐，你是不是偷偷跑到地上玩啦？
1	你咋知道的？
2	响子说你老是偷偷溜进命莲寺的墓园，鬼鬼祟祟地不知道干什么。
3	盯得真紧啊。
4	……你该不会想去偷尸体吧？
5	本来也不需要偷的。那些尸体放在墓园里，闲着也是闲着，为什么不能给我呢？
6	当、当然不能啊！
7	为什么？难道这些尸体还有什么用处吗？
8	唔……既然会被好好地埋葬在墓园里，肯定是亲朋们想要偶尔去祭拜死者吧？
9	祭拜死者也用不着尸体吧？
10	就是那个……入土为安什么的？
11	身死魂离。没有灵魂的尸体就是一个摆件而已。
12	外界的一些人类甚至会在死后把自己身体部件捐出去给其他人使用哦。比如心脏、肝肺、眼角膜什么的。
13	诶？心脏居然还可以给别人用吗！？
14	很惊讶吧？外界的医学就是这么神奇。
15	……你怎么会知道外界的事情，你去过外界吗？
16	没有啦。是你们地上那个妖怪贤者说的。她偶尔会来找觉大人谈事情。
17	谈事情？不是说地上和地下有什么互不干涉条约吗？
18	过去确实是这样。地上的妖怪和活着的人类，是绝对不会到地下来的；地底的妖怪们也一直遵守着这个条约，不到地上去。
19	但是来来去去的妖怪也不是完全没有啊……比如我……好像也没遇到什么阻碍？
20	自从那个人类巫女来过地底以后，地底妖怪们见识到地上已经今非昔比，就有些按捺不住。偷跑到地上去的妖怪越来越多。
21	不过如今的地底妖怪也懂得收敛了。地上的妖怪和那些活着的人类，和地底妖怪打过交道后，也有对地底产生兴趣的。继而就有胆大者跑到地底来探险。
22	所以这个互不干涉条约，随着时间效力也越来越低了。
23	难怪就连天狗的报纸上都开始刊登地底的祭典了。
24	你就是看了那个才过来的吧？
25	对啊……我想参加怪诞料理挑战赛！
26	放心吧，我已经给你把名字报上了。这段时间你专心磨炼厨艺就好了。
27	我当然不会荒废厨艺……只是……
28	怎么啦？
29	我还没有完全领悟“怪诞料理”的含义……
30	我想更加了解地底妖怪，了解地底的饮食文化，等到我和所有人都打好关系，或许我就能领悟了。
31	真是奇怪的想法啊。那就祝你鱼跃龙门吧~
32	……我又不是鱼，为什么要跃龙门啊？
33	“鱼跃龙门”是指鲤鱼跳过龙门以后就会变成龙，比喻事业进步之类的，是在祝你的厨艺更上一层楼啦！
34	原来是这样！谢谢！
35	听说厉害的厨师会把各种各样的典故做成料理，感觉还蛮有意思的。你有试过吗？
36	我还真试过哦！之前慧音老师教给我的。
37	诶！？是什么典故呀？
38	这个当然要一边吃一边说啦！下次带给你尝尝吧~
39	这是什么啊……
40	好像是哪个圣人门前长了两颗银杏树，就把树上的银杏拿来给学生做菜的典故？我也记不清了。
41	这典故和这道料理看起来都好没意思啊。和鱼跃龙门的故事相比，感觉味道差远了。
42	居然用味道来形容故事……
43	既然你能做出这个白花花的典故，鱼跃龙门肯定也没问题吧？去做嘛去做嘛，咱好想尝尝看！
44	知道啦知道啦！别摇我了。我姑且试试吧……
