ID	Content
0	好无聊啊——
1	唔，一直看守着这个炉子，确实是挺闷的。
2	空有一身的力量却没处使，真没劲——
3	你想见识一下我的力量吗？不是我吹牛，我所操纵的这股力量，征服地上都不在话下！
4	这么强大的力量还是拜托你收收好吧……
5	觉大人忙着工作，阿燐也在忙着工作。明明我也在工作，为什么我一点也感觉不到忙碌呢？
6	唔……工作的节奏不太一样吧……
7	啊——好无聊啊——
8	……
9	好无——
10	别叨叨啦！耳朵都要长蘑菇了。
11	真无情啊——
12	好吧！那我就自己去寻找刺激！
13	你不管灼热地狱了吗？
14	我刚刚把天窗打开降温，离开一会儿也不会有事啦。
15	等下阿燐又要念叨你了……诶！你干嘛去！？
16	我去寻找刺激啊。再说，阿燐来找我才好呢——
17	等等——
18	干什么啊？
19	……我才想问呢！你要去干什么？
20	我在想，干脆造一个太阳来玩吧？
21	嘶——！？？
22	地底很热闹，唯一的缺点是没有太阳。不过我其实可以填补这个遗憾！
23	到、到底要怎么做……
24	从地底引导出的究极能量，可以当场创造出“太阳”哦！
25	……
26	虽然很想让你也见识一下，不过“太阳”出现后会灼烧四周，所以你还是不要跟上来比较好。不然可能会变成烤麻雀哦。
27	要不，还是换一个游戏吧……
28	没事的！我很擅长控制核能，不会让“太阳”爆炸啦！
29	要是被觉小姐和阿燐知道，一定会很生气吧？
30	为什么？
31	因为……强大的力量应该用在更有意思的事情上？
32	哎呀，确实是觉大人会说的话。那怎么办？我现在好闷啊。就想好好地让脑子热一把！
33	让你的脑子热一把可能有点困难，但是我或许能让你的胃热一把……
34	哦哦！？
35	我恰好会做这种料理……我去给你做几份吧！你就先安分点啦！
36	好呀好呀！我会乖乖在这儿等你的！
37	怎么样？有感觉到热血沸腾的吗？
38	差不多吧。
39	……就这样？明明这道料理的回馈一直都很热烈来着。
40	我的体内可是寄宿着太阳神鸟哦！这种程度的灼热不算什么。给我来更多更多的刺激吧！
41	……
42	好！赌上厨娘名义，你的愿望就由我来满足吧！
43	哇哦——我也好想试试说这句话——
44	嘿嘿。我期待说这句话很久了，终于有机会说出口啦。
45	要说话算话哦！
46	嗯！你就等着瞧好啦~
