ID	Context
0	号外、号外——！
1	又来了吗……
2	一点也不感兴趣的样子呢。
3	因为文文小姐每次发新闻都是“号外——号外——”地喊着。
4	这个嘛。毕竟报纸这种东西，就是得先引起注意，才会有人来读啊。
5	不过——
6	这次真的是号外哟。而且是专门为你而做的一期报纸。
7	为了我？
8	之前不是说，你不记得我采访过你这件事嘛——
9	我特意回去找到那份报纸了。
10	这都多久以前的事了……
11	十八年前吧。
12	这么久的报纸都还能找到吗？
13	所有的报纸，我都会留着一份存档。
14	可是，过去的报纸也能称为“号外”吗？
15	当然不能。之前的报纸因为纸价问题，就没有为不识字的妖怪做适配版本。
16	我找到之前的报道后，重新做了一版新报，现在你应该可以读懂了——
17	……
18	为什么要……
19	就算我的报纸再怎么不受欢迎，对自己的报道一点兴趣都没有的人也是不存在的。
20	难得采访了，没有让你看到感觉挺可惜的。总而言之，想让你看一下——
21	……
22	好！我看看——
23	《夜雀小姐的新生意相当不错》——感觉标题还挺正常的。
24	那时候的我还比较青涩。
25	……
26	“与其去吃烤鸟肉的话还不如尝尝烤鳗鱼——”
27	确实是在推荐我的店呢~
28	不吃鸟肉的行为我也是很赞同的哦。
29	啊！报道里竟然还称赞了我的歌！
30	那个究竟算不算得上是称赞呢……
31	照片也拍得很好看！我都快忘记以前开烧烤小摊的事了……
32	看到这个照片就多少想起来一些了。那时候也很开心呢~
33	记录历史也是报纸的功能之一哦。
34	谢谢您，文文小姐！这张报纸可以送给我吗？作为交换，这张演唱会VIP坐席票送给您……
35	虽然现在还只是废纸一张，但只要我的演唱会开起来，无论多少次，您都可以来玩！
36	真是笨蛋。都说了是专门为你出的特刊，你不留下我才头疼呐。
37	不过，这张演唱会门票我还是要收下——
38	这种人与妖共聚的大型活动，肯定会有值得报道的新闻素材出现~
39	文文小姐！
40	开玩笑啦~
41	这次给你制作这期特刊……
42	感觉也让我稍微回忆起了过去写新闻的初心。
43	这种“青涩”的新闻风格，我很喜欢哦！
44	是吗……看来我得好好考虑一下，自己究竟适合什么样的新闻风格了~
45	加油！文文小姐这么热爱新闻工作，一定会有发光发亮的那一天！
46	呵呵。你这边也不能停下来呢——
47	早点把演唱会开起来吧。到时候，我会通过我的新闻，把它推向全幻想乡！
48	谢谢您！文文小姐！
49	久违的都有些热血沸腾了。为了让你早日攒到开演唱会的钱，我再特别送你一个好东西吧~
50	什么好东西呀？
51	自然是能够让你的生意蒸蒸日上的好东西了。乌鸦已经将它送到了你家里的仓库，回去看看就知道了。
52	哇哦！好期待——！
