ID	Context
0	鵺小姐，你手上的糕点好漂亮啊——！我从来没见过呢——
1	啊——！该不会是您的能力——
2	我可没有使用能力。你没见过是因为，这点心是我创作的哟。
3	哇哦……它叫什么呀？
4	它叫——圣白莲子糕。
5	圣白？莲子？圣白莲？这不是——？
6	呵呵。大家不是总喜欢围着白莲转么？
7	可白莲只有一个，这可怎么办呀——
8	于是，我就想到把白莲做成点心。这样一来大家都能得到满足。
9	……虽然感觉哪里不对，不过您体贴大家的这份心意，她们应该会感到很高兴的。
10	高兴不高兴的——我只是自己觉得好玩而已。
11	我才不会给她们送点心呢。
12	……为什么啊？
13	反正我做什么都是错——
14	您是不是想太多了？这明明是一件好事呀。
15	也会有只有自己觉得做了好事，却给对方带来困扰的情况吧？最后不过是感动了自己。我再也不想做这种吃力不讨好的事了。
16	您在说什么啊……再也？是曾经发生过什么吗？
17	呵……我以前听说被埋在命莲寺下面的圣人就要复活，担心他会报复白莲和命莲寺的大家……
18	所以我从外面世界叫来了厉害的妖怪，想要助命莲寺一臂之力——
19	诶！？从外面世界——？原来——
20	结果，我的想法和白莲的想法大相径庭。
21	虽然我是出于好心才这样做的，但是却偏离了命莲寺的意图。
22	道教那些家伙以为白莲要阻扰她们的圣人复活，甚至还认为，命莲寺故意盖在大祀庙上便是企图要压制道教。所以两边的关系一直都不太好。
23	原来还有这种原因……但您也是担心大家嘛……
24	就是因为这样，白莲没有对我说什么斥责的话。但我知道她为此困扰过一阵……
25	啊真烦——还不如直接来训斥或者揍我一顿——
26	唔……
27	所以说——像我这种只会带来祸事的家伙，什么都不做对大家来说或许才是最好的——
28	鵺小姐……
29	干嘛这幅表情。你当真了吗——！？笑死我了。就算真是这样，我也不可能什么都不做——
30	那多无聊啊——！我才不管对别人来说好不好呢。我自个儿高兴就行了。
31	虽然这样说，可您不是连送点心的勇气都没有嘛。
32	你是不是误会了什么？我都说了，我只是为了好玩才做的。没有任何要给她们送点心的理由。再说，我已经腻了。做点心这么温吞无聊的事，我不打算再做了——
33	既然这样，那您可以把这个糕点的做法教给我吗？
34	咦——？
35	这么有趣的糕点，要是再也吃不到也太可惜了。
36	那不是更好吗？只有遗憾才会让人永远惦记。
37	……不如我们来做个交易吧？
38	……
39	我不想留有遗憾。要是我能帮您消除遗憾的话，您也帮我消除遗憾吧！
40	当然啦，因为是由“圣白莲子糕”引起的交易，所以希望您提出的要求也是和食物有关。我会尽力满足您的！
41	呵呵。吃人——什么的，你可以帮我实现吗？
42	别、别开玩笑啦——！？
43	哈哈哈哈。看把你吓的——放心吧。我所仰赖的是人类对“真相不明”的事物的畏惧心，不会做出吃人这种自绝粮草的愚蠢事。诶——！我突然想到了一个有趣的游戏——
44	如果你能给我做出“真相不明”的料理，我就考虑给你圣白莲子糕的食谱吧。
45	真相不明的……料理？
46	不错不错——！解开我的谜题再来见我吧——！
47	（封兽立绘消失）……
48	不理我了……唔，真相不明的话，大概是这种感觉？
49	文化底蕴
50	这和真相不明几乎是反义词吧？虽然也有历史其实是掌握在胜者的笔下这种说法……啊啊，这样想的话会变得太复杂啦！
51	传说
52	虽然传说经常以讹传讹，但很多妖怪都是从传说里诞生的，从结果来说假的也变成了真……
53	不可思议
54	不可思议应该是类似超乎想象的感觉？和真相不明似乎不是一回事……
55	梦幻
56	如果是如梦似幻般的料理——会不会给人带来真相不明的感觉呢？
57	试试看吧！
58	有趣有趣——！没想到你居然有能耐解开我的谜题！
59	那“圣白莲子糕”的食谱——
60	……
61	算了。说不做就不做。给——快拿走吧——！
62	谢谢！就算您不打算再做了，但只要您想吃，我的店里随时都会为您准备哦！
63	是吗……
64	呵呵。这样也不错。
