ID	Content
0	成美小姐，我来找您玩啦——
1	你怎么才来，等你好久啦。
2	等我？怎么了吗？
3	倒不是有什么事……你要是不来找我，我不就只能一直一个人呆着嘛。
4	您也可以来找我玩嘛！
5	唔，那我姑且问一下……你住在哪里？
6	！！！
7	我住在兽道中央的树屋里，您真的要来找我玩吗！？
8	我考虑一下吧。
9	太好了——这可是史诗级的进步呢——
10	你别误会啊，我只是说考虑一下！才没有和你约定什么哦！
11	这样就够了。毕竟您当了那么多年的家里蹲，慢慢来吧~
12	……
13	我一直想不明白……
14	什么？
15	……你为什么要为了我做到这种程度？我是家里蹲和你根本没有什么关系吧？
16	诶，居然说和我没有关系，好伤心啊！我还以为我们关系已经很好了呢——
17	抱、抱歉……我不是这个意思……
18	开玩笑啦！
19	……居然戏弄我！当心我拔你的羽毛哦！
20	别别——我的羽毛已经被人类小孩扒了不少了，再拔就要成秃鸟了——
21	哈哈哈——不会吧——！？
22	好啦。认真地说——
23	我放不下您，是因为觉得您当了那么久的石像，好不容易才得到生命，却仍然过着和石像差不多的生活，实在是太可惜了——
24	那又怎样？你一直这么多管闲事吗？
25	如果您是见识过世间的林林总总后作出这样的决定，我也没什么好说的——
26	但您根本就没有尝试过跳出井口。所以，我想至少让您走出去看一看，才能真正地做出遵循您内心的决定……
27	嗯哼……也就是所谓的井底之蛙呢。
28	我不是那个意思啦……
29	不用安慰我，你说得没错。作为石像的我只能固守一寸天地，获得自由以后，我依然故步自封，不是井底之蛙还能是什么呢？
30	成美小姐……
31	哎——幻想乡很美吧？
32	诶？嗯……很美……
33	偶尔出去旅行一下，或许能遇到什么好事也说不定呢。
34	绝对会遇到好事的！
35	哈哈。真敢打包票啊。
36	成美小姐——请收下这个吧——
37	这个是……演唱会门票？
38	难得您愿意走出森林，有机会的话，希望您可以来听我的演唱会！
39	虽然举办日期还不能确定，但我一定会在未来的某个时候办起来的！如果您恰好路过，无论什么时候，vip坐席都会有您的位置哦！
40	你都说到这个份上，要是错过岂不是太可惜了。那我就收下啦——
41	作为回礼，把这个带回你的店里吧。
42	……地藏人偶？这是让我带回去供养吗？
43	你就供养看看呗，说不定会给你带来好运哦~
44	感觉像是把您带在身边一样……好！我会带回去好好供奉的！
45	那就——祝我们都好运吧——！
46	一定会的哦——
