ID	Content
0	早苗小姐，外界的人类真的已经不惧怕妖怪了吗？
1	不是怕不怕的问题。随着科技的飞速发展，人类甚至不相信妖怪的存在——
2	当然，包括神明的存在，也在逐渐地被否定。
3	在我所来的世界里，就连那些神德深厚的神们，信仰的人类都大幅度减少。像我这样的现人神，信仰的人更是几乎没有。
4	居然有不相信妖怪和神明的人类……外界的人类真可怕啊。
5	这不就是幻想乡之所以存在的原因吗？也是我们为什么要搬到幻想乡来的原因。
6	诶？
7	幻想乡是一个充满了外面世界失去之物的地方。所以神奈子大人认为，在外面世界逐渐消失掉的信仰，应该也进入了幻想乡才对。
8	所以，你们搬到幻想乡就是为了收集幻想乡的信仰吗？
9	没错。神奈子大人的决策非常英明！幻想乡里的人类虽然不多，却有着源源不断的信仰。这是一个奇迹的世界。
10	唔……
11	怎么了吗？
12	……有句话不知道该不该说…………
13	在漫画里，听了这种话还坚持拒绝的话，总有种会被立FLAG的感觉。
14	……？
15	总而言之快说吧。
16	虽然早苗小姐费尽心思到幻想乡来收集信仰，我也确实看到了您每天早出晚归，为了信仰而奔波的样子……
17	但是，您的身上似乎并没有多少神力……
18	……
19	有没有可能，其实您一直以来并没有像您以为的那样收集到那么多信仰？
20	当然不是。别小瞧我啊！
21	我是以守矢神社的名义来收集信仰的！收集的信仰当然是回馈到神奈子大人以及诹访子大人身上了。
22	诶！？原来是这样——
23	嗯？可是……为什么？
24	什么为什么？
25	您不是现人神吗？虽然是人类之身，但也算是神明吧？为什么您不需要信仰？
26	我当然也想得到信仰。刚来到幻想乡的时候，我也确实壮志满满。不过，很快我就明白——
27	我那些能够引发奇迹的把戏在外界可能还有点看头，但是在发生什么都不奇怪的幻想乡里就很普通了。
28	确实是这样……
29	从那时候我就明白——在这里，我不是什么特别的存在。
30	我来到这里并不是作为一个现人神而来的，就只是一个普通的人类而已。
31	嗯？但您刚刚不是说，是为了收集信仰而来的吗？
32	而且，既然您明知道自己收集不到多少信仰，为什么还这么努力去收集呢……
33	就算我没有被信仰，也可以作为普通人类继续生活下去。
34	但是神奈子大人她们不能这样做。
35	作为神来说，失去信仰便会失去力量，神德也无法增加。这样的神就等同于死亡——
36	不管我是现人神还是普通人类，作为侍奉神明的巫女，我绝不能放任这样的事情发生。
37	尤其是……我绝不能眼睁睁看着那两位大人落到这种境况……
38	……我明白了。
39	没想到，原来您是怀着这样的心情来收集信仰的。原以为您只是个到处收集信仰的狂热推销员呢。
40	也不至于吧……
41	我也总算明白了，为什么您明明对原来的世界留有依恋却怎么也不肯承认了。
42	……有这么明显吗？
43	很明显啊。
44	……
45	我不想让神奈子大人知道，我至今都无法彻底和过去诀别。
46	神奈子大人是充满威严和慈悲的神明。我在这里没有成长，又牵挂过去……我怕她会心生不忍，后悔将我带来幻想乡。
47	唔。虽然我不太了解那位神明大人，但我想您应该不用担心。
48	为什么？
49	因为，您不是过得很快乐吗？
50	……
51	您已经非常融入幻想乡了。与信仰无关，您也已经收获了许多朋友不是吗？
52	……嗯，你说得没错。
53	而且，即使牵挂也没关系啊。对我们妖怪来说，要是能在漫长的时间中记住点什么，那是一件非常值得高兴的事情。
54	我正在为了开一场盛大的演唱会而拼命努力着，要是被随便忘记了，我会很难过的！
55	妖怪开的演唱会……幻想乡真是不能用常识来思考啊。
56	这就是幻想乡的魅力啊。我也给您准备了VIP坐席哦！还请您到时候务必到场！希望会是一场让您“牵挂”的演唱会~
57	既然这样，我也不能落后！我从外界过来的时候，带了不少衣服，可是没有什么机会穿，一直也不舍得丢……不过我现在已经放下了，就让它成为你的“牵挂”吧。
58	谢谢！我一定会好好珍惜的！
