ID	Context
0	????::米斯琪——！
1	真难得见到你过来。
2	不知不觉就走到这里……可能是因为博丽大祭吧。
3	博丽大祭怎么了？
4	我在报纸上看到，命莲寺和神灵庙已经在为大祭做准备了。
5	是啊。最近的工作又变多了……
6	命莲寺今年也是势在必得吧？最近几年，大祭对抗赛的冠军不是命莲寺就是神灵庙呢。
7	话虽如此，其实住持并没有很在意对抗赛的结果……
8	但是寺院的大家无论如何都不想输给庙里的家伙，所以每年都卯足了劲去做。
9	真有精神啊……
10	说起来，兽道似乎很久没有参加博丽大祭了。
11	关于这个……
12	怎么了？
13	算了。现在还八字没一撇……
14	啊！对了，今年的博丽大祭似乎会由博丽和守矢两个神社联合举办。
15	诶——这是第一次呢？
16	大家私下都在议论，不知道博丽巫女整日在忙什么，竟然连对抗赛主持的工作都交给守矢的巫女去做了。
17	大概是忙着摆摊吧？
18	对灵梦小姐来说，祭典最大的意义就是刺激神社经济。所以对她来说，主持这种工作让谁来做都一样啦。
19	那个巫女确实是这种人……但她这次似乎连摊位都没有准备。
20	诶？
21	某不具名僧侣::响子——
22	在——！！
23	应该是有工作要交代我……抱歉啊。本来还想带你到处逛逛的。
24	啊！不用在意我！我自己随便逛逛就好了~
25	那、那我先去忙了！
26	响子真的好忙啊——
27	灵梦小姐……回头有空的时候去看看她吧！
