ID	Content
0	爱丽丝小姐，您的姐姐走得好快啊——
1	姐姐？……你是说梦子？
2	就是那个女仆打扮的女孩——原来她叫梦子吗？我正想跟她打声招呼，结果她转眼就不见了。
3	应该是回魔界了吧。
4	哦……诶！？魔界？
5	我没有告诉过你，她是魔界之人吗？
6	没有啊！她不是您的家人吗？
7	这倒也没错。
8	可您不是人类修行成的魔法使吗？怎么会和魔界扯上关系啊？
9	这个事情说来话长——
10	没关系。我会很耐心地听的！
11	……
12	从我记事起，我就已经生活在魔界了，更早之前的事情我也不知道。
13	诶……
14	魔界里的一切都是魔界之神、神绮大人创造的，包括梦子……以及其它同伴。
15	所以，对我来说，她们就是我的家人。
16	那您后来又怎么会独自来到地上、来到幻想乡？
17	……
18	我一直以为我和同伴们一样，都是被神绮大人创造出来的魔物。
19	但是渐渐地，我发现了自己与大家的不同之处。我的头发会变长，个子也会变高——
20	在魔界，只有我的时间是流逝的。
21	毕竟您是人类嘛。
22	就是那个时候，我才知道原来我是人类。于是就产生了要到地上看看的想法。
23	她们会很担心吧？
24	梦子她们爱操心，都极力反对我的想法。但是神绮大人却说——
25	“去吧。去寻找时间流逝的意义、做你想做的事吧。”
26	真是一位温柔的大人呢。
27	自那以后，我在地上度过了一段时间。可一直没有找到让我渴望去做的事情，我的时间究竟为什么而流逝……
28	直到有一天，我在一座矮房前看到一个坐在窗边的女人，织着一个即将完成人偶——
29	人类经常会织人偶或者毛衣什么的，有什么奇怪吗？
30	那个人偶就像有魔力似的吸引着我。我一直看着那个女人把人偶织完，然后我看到她摸着自己的肚子，说——
31	“我又给你做了一个伙伴，是不是很可爱？等你来到这个世界时，一定不会寂寞哦。”
32	“我们都迫不及待地想要见到你，抱你、吻你，以及爱你。”
33	是一个怀孕的人类母亲呢，完全可以想象到她说这些话的神情。
34	那一幕深深地触动了我……我说不清自己当时究竟在想什么……
35	等我回过神来，眼前只剩下静静躺在那儿的人偶。我能感受到，人类在制作的那个人偶的时候寄予了极其深厚的感情。可它就那么静静地躺着……
36	？
37	不然应该怎样？
38	……
39	我感到很空虚。神绮大人制作梦子她们的时候，一定也寄予了很深的感情，所以她们有着丰富自由的灵魂。满怀心意做出来的人偶如果不能拥有意识，不是非常遗憾吗？
40	唔……
41	很难理解吧？但就在那一刻，我终于找到了自己想做的事情——我想做出拥有自我的人偶。我愿意为此付出一生的时间，我想，这大概就是我活着的意义。
42	我理解这种心情！
43	真的？
44	是的！这就是梦想啊！虽然我的觉悟可能没有您那么深沉，不过我也有愿意为之拼劲全力的梦想哦！
45	是吗……
46	听到你这样说，感觉得到了不少力量。之前你帮了我不少，有什么我可以帮到你的吗？
47	诶？不用啦！您已经够忙了……
48	基本上所有事我都可以操纵人偶去做，所以也没有多累……你似乎经常在森林捡东西？我实际上也是一个收集家，有需要的话，我可以让人偶去帮你收集。
49	真的吗！？那真是帮大忙了……对了！如果您不嫌弃，请您收下这个！
50	这是……演唱会的门票？
51	没错，这就是承载着我的梦想的东西。希望也能给到您力量！
52	谢谢。我期待演唱会开启的那一日。
