ID	Context
0	哼……这样啊…………
1	我明白了。你继续打探，有什么新的情报再来向我报告。
2	是的！老大——！
3	哇——被发现了！？
4	……
5	什么被发现了？
6	没、没什么！
7	呵呵。没什么不能说的——
8	我一直在为颠覆幻想乡而奔走，全心全意地想着把那些大人物拉下马。
9	却没想到，幻想乡居然有一个与我等同样弱小的妖怪，把那些大人物耍得团团转——
10	咦，是谁呀？
11	就是你哦~
12	诶——！？我？
13	明明可以直接把厨师掳走，那些大妖怪却傻乎乎地混在弱小妖怪的队伍里排队。|排不上队的情况是常有的，偶尔甚至还要忍受店主的驱赶……
14	这些，都是真实发生在夜雀食堂的情况吧？
15	唔……虽然感觉哪里有些不对……
16	呵呵。不必谦虚！你做得不错，不愧是我看上的副队长候选！
17	都说了，我不会做什么副队长的。
18	你不用急着答复。就现在的情况来看，你的食堂还有许多修整空间——
19	诶？
20	既然要颠覆幻想乡，仅仅做到平起平坐是远远不够的！
21	我也没想要颠覆幻想乡啊……
22	比如说，划分就餐区域，将大部分桌子用来招待普通客人。而那些高高在上的家伙，就应该跪在地上吃饭！
23	……
24	还不够！弱小的客人应该有优先就餐权，可以随意插队！必须得让那些作威作福的大妖怪们也感受一下被底层妖怪欺压的痛苦！
25	这种将他们从云端拖入泥泞的感觉，光是想想就爽爆了！
26	我、我只是个开食堂的——
27	颠覆幻想乡的梦想不可一蹴而就，就先从你这小小的食堂做起吧！
28	不要对别人的食堂指手画脚啦。
29	真是鸟脑袋！现在的你还无法理解我构筑的下克上世界将会有多美好，但我已经认可你的潜力！
30	总有一天，我会让你服服帖帖地加入我的队伍！
31	唔……
