ID	Context
0	我看到不少月兔从早到晚都在捣年糕，年糕在月都这么畅销吗？
1	那个啊……
2	要真是年糕还好一点……
3	不是年糕还能是什么？
4	虽然对外说是捣年糕，但臼里的东西其实不是年糕，而是药——
5	咦，这样啊……
6	……
7	别被吓到了哦——
8	那不是一般的药，是被称为蓬莱之药的，不老不死之药。
9	诶？！
10	这、这药不是月之民的禁忌吗？
11	所以才让月兔们日以继夜地捣药啊。
12	我不明白……
13	这是对月兔的惩罚。大家之所以一直重复毫无意义的捣药工作，是为了赎罪——
14	替那位“不可言说”的月之女神赎罪。
15	……
16	那位大人也是使用了蓬莱之药的罪人。有小道消息说，她现在以蟾蜍的姿态被幽禁在月都……
17	这是哪里来的小道消息……
18	月兔拥有通过电波远距离对话的能力，可别小看了月兔之间的情报网哦。
19	这个能力好适合传八卦！哈哈！……啊，那个，可是月兔为什么要替别人赎罪呢？
20	因为那位大人才是月兔的支配者呀。在那位大人被囚禁以后，我们不得不代替被幽禁的她接受惩罚，每天去做对自已亳无益处的“捣年糕”。
21	“我们”？
22	啊，我原本也是一只捣药兔……因为某种原因才成为了月之使者。
23	这样啊……不管怎么说，因为别人的罪过来惩罚月兔，这实在有点……
24	就是说啊。“捣年糕”已经持续了几千年，但是却感觉不到任何进展，就连什么时候能结束都不知道。多么可悲的工作啊——
25	……
26	说起来……
27	虽然说是“不可言说”，但你似乎一股脑地全告诉我了啊，这样没关系吗……
28	诶——！！！
29	哎呀！不知不觉就——
30	你、你可得帮我保守秘密啊！！！你会保守秘密吗？
31	我绝对不会说出去的！我保证！
32	呼——那就好——
33	因为知道你是从地上来的，忍不住就对你产生了亲切感……
34	咦？为什么？
35	因为……在我最迷茫的时候，受了地上不少帮助呢……
36	诶？！你去过地上？难道说——
37	你去过幻想乡？
38	嗯……不过，这件事暂时也要替我保密……
39	啊，好的……
40	总觉得这里各种各样的情况都很复杂啊。
41	诞生在地上应该会轻松很多吧？如果我是地上的兔子就好了。
42	地上也有不少人向往月亮呢。印象中，地上的兔子曾经过得也不太好……
43	这样吗……
44	兔子在哪里都不好混呢……
45	感觉胸口又开始疼了……难得的休息日，今晚就熬点养心粥来养护一下脆弱的小心灵吧……
46	……
47	这道料理似乎在月之都很受欢迎，我看到好多店都有出售。
48	因为它有养心安神的功效嘛，而且甜甜的……你要不要也试试做呢？生意说不定会很好哦。
49	好呀。那我也在店里做做看吧～
