ID	Content
0	山女小姐！山女小姐——！！
1	怎么这么着急呀？我正想去找你来着，先赶紧歇一歇吧。
2	呼——呼——！您、您找我？那您先说吧！
38	那我就先说了——我一直以为怪诞料理大赛是只要报名就可以参加，最近才知道原来还需要推荐函——
46	都怪我。当时满大街地发放，我还以为是活动传单什么的，就没有留意。没想到竟然是活动的推荐函！
39	那、那封推荐函——
40	我早就已经丢了……
41	什么！？呜呜……
42	不过——推荐函似乎是有编号的！我找主办方说明了情况，虽然经历了一些坎坷，主办方最后还是重新给我印了一张！
43	哇！真是麻烦您了！
44	要不是我乌龙，也不至于这么麻烦——给！你可要收好咯，别像我一样犯糊涂~
45	谢谢您！我一定会好好保管的！
3	好了——你刚刚不是很急吗？发生什么了？
4	啊对了！差点把这事忘了——我在来的路上，听到人类说，永远亭的医生已经开发出应对流感的万能疫苗，只要接种了疫苗，就再也不会染上流感了！
5	就因为这个吗……
6	我记得您之前说过的染病人类的症状，似乎和流感差不多？就算不是也没关系！反正您本来就不会随便让人类染病。随着疫苗的出现，或许能减轻人类对土蜘蛛的厌恶与恐惧呢。
7	这种事无所谓啦。
8	怎么会无所谓呀？如果您可以随心所欲地来往地上，无论是建筑工作还是您喜欢的什么稀奇古怪的东西，都会有更多选择了。
9	待在地底也是我的选择……你或许对我有所误会。
10	我不到地上去，并不是因为顾及别人，只是我想这么做而已。
11	我选择的，就是我认为最适合我的生存方式哦。
12	是这样吗……
13	嗯。实际上，我要是想去地上，我随时都可以去。
14	之所以偶尔会在夜深人静的时候到地上去，是因为比起无聊的白天，夜晚更加精彩呀！
15	……原来如此，看来是我自己想多啦。
16	谢谢你替我操心。我知道你一直对我被地上误解的事情耿耿于怀，但我真的不在意哦。
17	其实，我也不仅仅是因为这个……
18	还有什么原因让你这么在意我到不到地上去吗？
19	唔，这其中有我的一点私心……
20	我以后会在地上开一个盛大的演唱会，这个演唱会凝聚了我许多心血，是我一直为之努力的梦想——
21	我很希望能邀请您参加我的演唱会，作为我梦想的见证人——
22	那不是很好嘛！我会去的哦！
23	真的！？
24	真的！毕竟是米斯蒂娅的邀请嘛！
25	呼——太好了——
26	希望我的演唱会，能让您了解到地上的魅力呢！
27	哈哈，我会好好了解的。不过，地底也很有魅力哦，这你又是否了解呢？
28	嗯！地底和地上是两个完全不同的生态，我非常感兴趣！地底还有很多地上从来没见过的食材，可惜我时间不够用，不然说不定会把地底搬空呢，哈哈哈——
29	噗呲——你还真是贪婪啊。不过——
30	虽然不能让你把地底的资源搬空，但帮我的好朋友一点忙倒是没问题——
31	嗯？这是什么意思？
32	既然你的时间不够用，就让我来帮你采集地底的食材吧。就当做是你邀请我参加演唱会的回报了——
33	真的！？会不会太麻烦您了啊？
34	没有谁比土蜘蛛更了解地底的资源分布了，就交给我吧~
35	谢谢您！山女小姐！您一定是天使——
36	我不是天使，我是土蜘蛛哦！
37	土蜘蛛真是最好最好的妖怪了！
