ID	Content
0	真慢啊。山林里的猴子送个货居然要这么长时间，该不会是退化了吧？
1	区区住在河里的两栖类真敢说啊。你们才是在水里泡了太久，脑子进水了吧？
2	呵呵，要不是你们动作太慢，我也不至于要来接应你们啦。
3	这么有能耐就亲自到山上去取货嘛。
4	你是不知道我们最近有多忙……不跟你扯了，我要快点把机器拿回去！
5	哼，说得跟我们不忙似的。
6	……你在干什么？偷听我们说话？
7	诶？！我只是路过啦！
8	再说，就你们那两句斗嘴的话，也没有什么偷听的必要吧……
9	……
10	山童和河童不是同源吗？为什么关系这么差啊？
11	就是因为瞧不上她们整天泡在水里的蠢样子才要到山上来。
12	那为什么还要来往呢？
13	河童的机械如果没有山童就无法完成，山童的经济若没有河童的制造能力也是暴殄天物。
14	不论是在技术上还是在经商上，我们都必须相互依存，才能在牢牢维护我们在幻想乡的势力。
15	既然是这么深度的合作，就把关系搞好一些嘛……
16	合作是合作，感情是感情，为什么非要混为一谈？只有门外汉才这样拎不清——
17	唔……山里大家都好厉害……刚刚那个机器看起来也很厉害。
18	哈？那不就是普通的食品加工器吗？
19	食品……加工器？
20	就是把食材扔进去就可以批量加工成料理的机器啊。
21	怎、怎么会有这种东西——
22	很方便吧？我记得你是开食堂的吧？要不要也入手一个？
23	我——
24	我是……绝对不会用这种东西的！！用机器批量处理的料理是没有灵魂的！
25	味道确实会逊色一些……不过，河童那些家伙大概也不是弄来给自己吃的。
26	那她们要用这个来干什么？
27	谁知道那些两栖类要干嘛。哎，你话太多了，一会儿我又要被唠叨送货慢了。走了走了——
28	……
29	明知道这样做出来的东西不会太好吃，为什么河童还要使用这样的机器呢……
