ID	Context
0	爱莲小姐曾经在各种各样的异世界旅行，会不会也去过幻想乡呢？
1	去过哦。不过那是很久很久以前的事了。顺便一说，我的“蓬松松爱莲”魔法店最开始就是开在幻想乡哦。
2	诶？！真没想到吶！
3	可惜那时候没有见到米斯蒂娅，不然就可以去找你玩了♡～
4	现在也不迟！不过你为什么会特地跑到幻想乡开魔法店呢——
5	啊，特地跑到魔界来开食堂的我问出这句话是不是有点奇怪……
6	嘿嘿。我当时去幻想乡是为了寻找一个遗迹。
7	遗迹？
8	根据古代的传说，那个遗迹里沉睡着可以带给来者幸福的什么东西。
9	……这传说也太可疑了。是从哪听说的呀？
10	唔，我想想——
11	好像是在一张传单上看到的？
12	真的假的？印在传单上的古代传说……
13	我也记不太清了。大概是这样吧，总之我想着去看看也不赖嘛。
14	那你后来找到那个可疑的遗迹了吗？
15	找到了哦！那个遗迹，就在幻想乡最东边的神社附近。
16	咦？最东边的，那不就是博丽神社吗？可我去过好多次，从来没看到过什么遗迹呀……
17	你经常去？就是说那个神社现在依然招待着妖怪吗？
18	与其说是招待，不如说是大家自己赖在那里吧。
19	哈哈！那里还真是一点也没变呢♡～
20	那个遗迹到底是怎么一回事嘛？
21	唔……到底是怎么一回事来着？我记得好像遇到了两个奇怪的船员——
22	船？
23	等等，应该是科学家才对？
24	到底遇到什么人了呀……
25	这不重要，重要的是她们帮我实现了愿望♡～
26	诶？！竟然真的能实现愿望！
27	是呢！她们真是大好人！虽然原本是想把我打晕带回去做实验材料——
28	好可怕！这和“好人”完全不沾边啊！
29	这样做确实不太好。不过她们已经向我道歉了，就只好原谅她们啦♡～
30	……
31	那所谓的愿望是……
32	我对她们说，我想要一间生意非常非常兴隆的店——
33	难道说？！
34	就是她们帮我盖起来的哦，“蓬松松爱莲”魔法店！
35	原来是这么一回事……
36	可惜，开了没多久就关门了。
37	生意不好吗？
38	那倒不是……
39	是因为那个店，盖在了神社的地皮上。
40	……
41	巫女发了好大一通火，就把我赶走了。
42	感觉看到了灵梦小姐的影子……历代博丽巫女都是这样的气魄吗……
43	真可惜啊。我还蛮喜欢那个神社的呢♡～
44	再来玩嘛。我倒是在神社边上开了一家分店……
45	诶——为什么你可以开——
46	当初到底是怎么开起来的呢？我也记不太清楚了……好像也经历了不少事的样子……
47	现在的幻想乡和过去相比应该也发生了很多变化吧？
48	是的！爱莲小姐之后也常来幻想乡玩吧，我也希望能在幻想乡招待爱莲小姐！
49	谢谢你！那我就偶尔再到幻想乡去旅行吧♡～
50	您要是来幻想乡的话，一定不能错过这个——
51	这是我的演唱会门票，虽然还没有确定演出的日子，但我绝对——会想办法让它气势庞大地开起来的！
52	哇！充满干劲的米斯蒂娅看起来好像闪闪发光一样！
53	您会来吗？
54	会的！我也想看看米斯蒂娅在舞台上发光的样子♡！
55	谢谢您……
56	应该是我谢谢你的邀请才对哦。我应该给你准备什么回礼好呢……
57	啊！我帮你去采集魔界的食材吧？这样你就可以省下时间做更多的事情了！
58	诶？！会不会太麻烦您了？
59	不会，我有苏格拉底帮忙嘛。它最近越来越懒了，得让它和我一起动起来，这样身体才会好哟。
60	那就也麻烦你了哟，苏格拉底——
61	苏格拉底::……
62	苏格拉底真是个能干的天才猫咪，这世上不能没有苏格拉底……采集的事情麻烦你了哦♡！
63	苏格拉底::喵♡～
64	太好了。苏格拉底也同意了呢。
65	真希望它不会被人拐走……
