ID	Content
0	觉大人，听说您还有一个妹妹？
1	你见过恋了？
2	就是因为从来没有见过，才来问您的。她不住在这里吗？
3	她喜欢四处游荡。但最后总是会回来的。
4	和您相反的性格呢。你和恋小姐在一起的时候，是不是不用对话，直接心灵交流呀？
5	……
6	我的妹妹——恋是一个无法读心的觉。
7	诶！？是什么先天不足吗？
8	不。她是主动封闭了自己的内心。
9	啊？
10	她彻底放弃思考，让自己变得脑袋空空，所以无法再洞察人心。
11	……为什么要这样做？
12	或许是厌恶读心的能力，也或许是不想再被别人厌恶……已经无所思的她，就连我也无法读出她的内心。
13	……既然这是她的选择，或许这样对她来说会更快乐吧？您也不要太担心啦。
14	一个觉如果无法读心，就像是没有刀锋的菜刀，没有味道的调味料一样。
15	她如今就连自身的存在感都变得稀薄，即便在地上到处游荡，能见到她的人也不多。这样究竟有什么意义？我无法理解。
16	您的意思是说，就算她站在别人面前，别人也看不见她？
17	偶尔是可以看见的。或是心灵纯粹的人也可以看到她。多数是些小孩子们。
18	不过，最近看到她的人似乎变多了……大概是因为她捡到的那个奇怪面具发挥了作用吧。
19	那不是很好吗？如果谁也发现不了她，那该多寂寞啊。
20	道具的力量迟早会消失。到时候，她又会变回那个谁也注意不到的路边的小石子。逃避只会让自己变得更加寂寞。
21	您认为她封闭内心是一种逃避？
22	她没有别的理由。难道不是因为能力被厌恶，所以才封闭内心吗？这不就是一种逃避。
23	唔……我也不清楚……
24	觉小姐操心的事情真多啊。
25	拥有这样的妹妹。不担心是不可能的。
26	听宠物说，她最近还被一个莫名其妙的寺庙招揽了。实在太可疑。偏偏恋封闭了内心，她什么都无法察觉。
27	诶？难道是命莲寺吗？
28	哦？你也知道？……原来如此，你那个伙伴就是出自命莲寺啊。
29	如果是命莲寺的话，您可以放心，那是一个对妖怪很友好的寺庙哦。
30	是吗……从你的记忆来看，那儿确实是有收留无家可归的妖怪的爱好……
31	您看起来还是很担心啊？
32	地上居然有愿意收留恋的地方，的确很难得。但恋并不是一个能好好待着的妖怪。而且，我对那个地方还是有点……
33	还是不放心的话，不如亲自去看看好了。
34	我确实是想去看看，但是我实在抽不出身……我需要再提升工作的效率才行。
35	您也要多顾虑一下自己啊……
36	说起来，你之前给我做的提神布丁也已经吃完了。难得有同时提升效率和心情的食物，能请你再给我做一些吗？
37	好……
38	提神布丁这种让人精神抖擞、效率倍增的感觉真是太棒了。
39	您喜欢就好。不过还是要注意休息啦！
40	如果能再进一步纯化，让我疯狂起来一口气把工作都完成，这样我就有时间到地上去找恋了。
41	这种效果都只是暂时的啊……效果越强，代价肯定会越大。
42	……看来是真的有呢。
43	真是瞒不过您啊……
44	我想做的事情实在太多……拜托你了。
45	好吧……不过绝对不能多吃哦！
