ID	Context
0	除了铃兰的毒，你还能操纵其他毒吗？
1	当然。花毒、蛇毒、蜂毒、蜘蛛毒、碰到就会腐烂的毒、只是呆在下风位就会倒下的毒，各种各样的哦~
2	好可怕……
3	嗯哼哼。论下毒，没人能比得上我！
4	真厉害！说到毒，也让我想到了一些过去的事呢~
5	什么什么？你也下过毒吗？
6	不、不是下毒啦！那是很久以前，我刚刚开始学料理的事情了——
7	那时候我还不太擅长料理，经常会做出失败之作。莉格露她们总笑话我做的是“毒料理”。
8	像“香椿煎饼”那样的吗？
9	不……完全不同。该怎么形容呢……就算是我，也无法理解那东西究竟是什么……
10	什么嘛？不是你自己做出来的东西吗？
11	话是这么说……
12	这样，那就让我尝尝吧。
13	不太好吧？那个东西虽然说是料理，但似乎杀伤力还挺大的……
14	不管它的毒性有多大，对我来说都只是佐料的程度哦。
15	既然你这么有信心，那你下次到店的时候，我特备一份给你尝尝吧……
16	怎么样？黑暗料理还是挺可怕的吧……
17	确实可怕！没想到竟然还有这么刺激的毒药！
18	毒药？……不、不是毒药，只是偶然料理失败的产物……
19	不。我能够品尝出来，这是非常高级的毒。不仅能让身体产生被啮噬的感受，还可以在瞬间将精神摧毁——
20	没想到你能研制出这么美妙的毒药！一直以来小瞧你了呢！
21	唔……感觉有点微妙……
22	我可以拜托你一件事吗？
23	什么事？
24	我想尝试各种各样的毒！像黑暗料理这样的毒料理，你一定还能做得出来吧？
25	做不出来啦！
26	太可惜了……不过，像香椿这样带有毒性的食材，肯定还有很多吧？
27	唔……有毒的食材，我倒是知道一些……
28	香椿
29	就是说，像香椿这样带有毒性的食材，肯定还有很多吧？
30	没洗的大肠
31	好恶心！与其说是毒不如说是脏……
32	蝉蜕
33	这东西虽然长得不太好看，却没有任何毒性哦。
34	白果
35	白果是什么？
36	就是银杏的果子。这是我以前听慧音老师说的——
37	生的银杏果具有微毒，过食会出现腹痛、吐泻等症状，严重者甚至有可能呼吸麻痹而死。
38	所以慧音老师反复交代过，一定要煮熟才可以给人类吃。
39	有趣有趣！银杏的果子……我记住了！再给我讲一些这片田野没有的毒物吧！
40	唔……河豚也算是一个吧……
41	而且河豚的毒是神经毒素，就算煮熟了也不好去除。只有经过专门训练的厨师才能烹饪这种食材。
42	什么意思？就算毒素无法去除，也依然有人食用吗？
43	没错。一般的做法是去除毒素最多的肝脏等，最后保留一些河豚毒素，这样客人就可以体验到他们想要的刺激了。
44	嗯哼哼。这样的人类倒不是那么令人讨厌。虽然我的话一定会连肝一起吃掉。
45	唔……会追求这种刺激的人类还是很少的。多数人类都很注意避免食用有毒的食物，甚至还有什么相生相克一说……
46	什么意思？
47	就是本来没有毒的食材，混在一起就会产生毒素。比如梅子和鳗鱼不能同食之类的——
48	真是不可思议！难道说毒药的尽头其实是毒料理吗？
49	我想应该不是吧……
50	你明明是鸟脑袋却如此博学，我都有点崇拜你了呢。
51	嘿嘿。我还是第一次被说博学！毕竟是稍有不慎就会出人命的事情，我的店也会因此开不下去，不好好做功课可不行呢！
52	刚刚说的这些，你能全部做出来吗？
53	啊？全部吗？
54	全部！
55	这个……
56	能把鸟脑袋开发到这种程度的你，一定是无所不能的！
57	不、我……
58	我太好奇了！你把我带到了一个全新的毒的世界，要负起责任哦！
59	……那、那我试试看吧…………
