ID	Content
56	觉小姐，听说您找我？
57	你不是一直想参加怪诞料理挑战赛吗？难为你一直在为我调理食欲，我却因为忙工作上的事情，都没有功夫去为你着想——
58	不要这样说嘛，觉小姐已经很为大家考虑了！
59	这样啊。看来这个邀请函对你来说也不是那么重要呢……
60	诶——不！很重要很重要——您愿意推荐我参加挑战赛吗！？
61	当然。如果连你也没有资格参加，就没有人可以参加了。
62	谢谢您！我一定不会辜负您的推荐！
63	那就好好干吧。我最近工作也渐渐稳定，有足够的时间调养生息，你可以不用继续把重心放在我身上，去好好磨练你的厨艺吧。
0	太好了！难怪我听响子说，她好几次在寺里见到您。说起来，您是去找恋小姐吗？
1	嗯……
2	怎么了？您没有找到她吗？
3	她的行踪本来就飘忽不定。我虽然说是去找她，实际上并没有真的认为她会一直待在那里。而且，她总是不时就会回来。
4	我只不过，是想亲眼看看收留恋的地方是个什么样的地方。
5	您看起来忧心忡忡的样子……是对命莲寺的印象不太好吗？
6	……
7	我虽然没有见到恋恋，但是见到了寺庙的住持……
8	她对我说了些……我从来没有想过的话……
9	那个住持是很睿智的大人物呢。
10	唔……
11	她的话似乎让您很动摇啊。她对您说了什么？
12	……她说，封闭内心的不是恋，是我。
13	诶！？为什么？
14	因为我不想面对那些厌恶我的人类，所以躲在地灵殿。因为这样所以封闭了心灵。
15	而恋克服了这一点，走到了外界……
16	可是，恋小姐虽然离开了地灵殿，但是什么都没在想啊？
17	……
18	“通常，什么都不想的话是无法行动的。但是，她却能够保持这种状态，到处溜达、搭话，能够随意行动。这绝不能说她是封闭心灵。”
19	她是这么回答的。
20	……
21	她告诉我，佛教有句话——是故空中无色，无受想行识。
22	“空”的真理之中，不仅仅没有“色”，连“受”“想”“行”“识”也没有。也就是说连五蕴都不存在。
23	唔……听不懂……
24	也就是说，恋作为无法读心的觉，并不是将内心封闭了，而是舍弃内心，追求“空”的境界。
25	……虽然我不太明白什么是“空”的境界。不过听响子说过，这似乎是很了不起的境界。就连住持都只是偶尔能接触到这种境界的样子。
26	没错。所以那个寺庙才会如此礼待恋。
27	居然说封闭内心的不是恋小姐，而是您……您是怎么想的呢？
28	……我一直认为恋封闭了内心，所以我必须花费更多心思去照顾她。但如果固步自封的是我，那过去的这种想法就变得狂妄可笑了。
29	不可笑啊。您是一个珍视、并且愿意去理解自己身边人的妖怪，我觉得这点很棒哦。
30	不管是宠物们还是恋小姐，我觉得她们都会以您为傲的。
31	这是两回事。我对拥有读心术的能力感到自傲，对于舍弃该能力的恋恋，我内心深处是有些自负的。|我认为自己必然比她坚强。但如果脆弱的其实是我的内心，那我有什么资格以恋的监护人自居……
32	这是一回事。您当然拥有这样的资格。因为她们爱戴您啊。
33	……
34	我觉得您一点也不脆弱。日以继夜地处理公事，这谁能做得到啊！可是您不仅可以坚持下来，还会去进一步关心自己身边的宠物、以及离家出走的妹妹。
35	您何止是坚强，简直是太坚强了！
36	噗呲——
37	不是你说，那个住持很睿智吗？
38	这个嘛……虽然住持是个很了不起的妖怪，不过她说的话也不一定全是对的嘛。
39	明明是让人变成鸟目的夜雀妖怪，真难得你有这份不盲目的心性。你说得对，究竟是谁在封闭心灵，不亲身去体会一下，是不会明白的。
40	您打算怎么做？
41	既然她说我躲在地灵殿是封闭内心，那我就偶尔出去走走好了。像恋一样。什么都不想，随风而动。说不定还能借此理解恋不再读心的原因——
42	您也要封闭第三只眼吗？
43	当然不是。读心术是世界上最美妙的能力，我才不会把它扔掉呢。
44	哈哈，果然还是觉小姐。如果您到地上来的话，欢迎来我的演唱会哦！
45	你的演唱会……还没有办起来么？这么早就邀请客人，还真有自信啊。
46	嘿嘿。被您看穿了啊……虽然现在没有办起来，不过迟早会办起来的啦！
47	刚刚才说你拥有不盲目的心性，现在看着又盲目的自信……不过，看到你这么势在必得的样子，连带着我也打起精神了。
48	算了，那我也提前祝贺你吧。既然要举办幻想乡最美妙的演唱会，我就把幻想乡最美妙的能力——读心术借你一用。
49	诶诶！？这还能借吗？
50	我把我的能力分了一小部分出来，寄宿在这只“觉之眼”上，想着有朝一日，恋如果后悔了，我就把这只“觉之眼”给她。
51	既然是您特意给恋小姐准备的东西，我不能收啦！
52	那只是我的一厢情愿。其实我一直都知道，恋永远也不会有后悔的一天……
53	不能物尽其用的话，岂不是辜负了这个美妙的能力？虽然只是一小部分，但对于经营者来说应该足以帮得上忙。就当做是我为你的梦想助力了。
54	真的吗！？谢谢！我一定会尽早把演唱会开起来的！
55	这么干劲满满的样子真不错。我也得打起精神，继续工作了——
