ID	Context
0	灵梦小姐——紫小姐——
1	你来得正好，事情的经过我已经听灵梦说了。
2	既然是我的委托，这点程度的事情就交给我吧。眼下，我有另外一件事要告诉你——
3	您请说！
4	……不得不说，要是灵梦有你一半的积极——
5	知道啦知道啦！快说正事吧！
6	……
7	呵呵。之前提到的识别微末动作的那群人，关于拜访她们的事宜我已经打点好了。
8	那些人究竟是……
9	她们是月之住民。
10	咦？
11	月之民眼里容不得沙子，极端讨厌变化，因此哪怕是多么细微的变化，都难以逃过她们的眼睛。
12	如果能在她们那儿进行“微动”的修行，便能大大提升你的判断能力。
13	也、也就是说——我要登月了？！哇——！！！
14	可是月之民不欢迎地上住民，在她们眼里地上的一切都是污秽的，怎么可能协助米斯蒂娅修行？
15	大概是紫小姐的人脉已经延展到了月亮上？
16	不……幻想乡里最受月之民厌恶的，大概就是紫了吧。
17	……
18	呵呵。说不好确实是这样呢。找月之民打点关系这种事，当然不该由我出面——
19	竹林那边，有人在等着你哦。
20	竹林？……难道是？！
21	接下来，去见一见那位传说中的“月之头脑”吧～
