ID	Content
0	慧音老师，您好呀~
1	你好。
2	你最近似乎经常在村子里闲逛。毕竟是妖怪，还是希望你不要太招摇过市……
3	啊，那个……难得在村子里开了食堂嘛。
4	我就想着，多走动走动也是一种宣传。
5	唔，虽然确实是我答应让你在村子里开店……
6	但是作为妖怪，在光天化日之下就这样堂而皇之地在人类的村子闲逛，还是有点……
7	别担心啦~
8	大家应该都很习惯看到我了，甚至还有小朋友来拔我的羽毛玩！
9	不会给人类带来恐慌的啦~
10	就是因为这样才不妙啊。
11	人类和妖怪之间存在着某种微妙的平衡，一旦人类忘记妖怪的恐怖，这个给予-获取的平衡就会被毁掉。
12	诶……虽然这么说……
13	但是，我来到村子以后发现，原来人类的村子里也潜伏着不少妖怪。
14	这您应该也是知道的吧？
15	更何况，身为妖怪的您，不也一样在村子里教书吗……
16	……确实，村子里早就混入了不少妖怪，在村子里开店的妖怪也不止你一个。
17	但至少大家都好好地装成人类的样子，普通人类是区别不出来的。
18	但你这个样子……尤其是你的翅膀，这实在是太显眼了。
19	至少把翅膀啊翎羽之类的都收一收吧？
20	做不到啦……我又不是狐狸之类的……
21	唔……
22	既然这样，那就用你擅长的方式来解决吧。
23	诶？
24	你既然开食堂，应该很擅长料理吧？
25	那就做出承载着历史的料理来，让人们在品尝美味的同时，也回忆起过去人类对妖怪的恐惧吧。
26	这真的不是什么黑暗料理吗？而且……
27	历史感什么的，就算让我做我也……
28	不用担心，我的脑海里装载着所有的历史。
29	我给你提供食谱，你照着做就可以了。
30	好吧，可别太吓人哦。
