ID	Context
0	你来了啊，今天也很有精神嘛。
1	难得看到魅魔小姐没有在思考呢，就想着可以来搭话了～
2	哦……之前经常看到我在考虑事情，就自己离开了吗？
3	是的呀！想到魅魔小姐考虑的事情都很重要，我自己玩一会儿就走啦。
4	呵呵，这不是挺懂人际的深浅与距离吗，我又发现了一个你的优点。
5	那么，今天来这里想做些什么呢？
6	上次听魅魔小姐讲的故事，总觉得只有一半！
7	您说火苗不会熄灭，总有人会继续求知，那么后来出现这样的人了吗？
8	这么在意这件事吗？
9	可别小看喜欢听故事的人的执著哦！这也是好奇心呢！
10	这样啊，也是。这种好奇心也很重要，又是一个不能拒绝的理由呢。
11	说起来，你是不是看准了我不会将“好奇心”拒之门外，所以专门对着我的软肋下药呢？
12	怎么会呢！？我怎么会对重要的客人下药呢？软肋我也只会用来做菜，怎么会对软肋下药呢？
13	……
14	的确，你这鸟脑袋虽然塞着一些小聪明，但也确实不是玩心机的那一类。
15	好吧，就和你讲讲雾雨家衰落之后的故事吧。
16	好耶！我把耳朵竖起来，听故事咯～
17	雾雨家即使衰落之后，我也偶尔会回去看看……
18	是哦，毕竟那是您出生的地方呢。
19	可惜，禁令之后的数百年，雾雨家就像死了一样，没有任何新气象。
20	以魔法获得地位的家族，禁止再研究魔法，终日靠卖道具，坐吃山空。
21	嗯，据我所知，雾雨道具店直到现在也没有再出售魔法道具……
22	看着雾雨家豪华的宅邸，就像披着虎皮的虚假伪装，真是不胜唏嘘啊。
23	那么，雾雨家就一直这样下去了吗……
24	也不一定，就在不久后，我发现了一个有趣的孩子呢。
25	怎么样的孩子？
26	那个孩子年纪小小，却拥有极强的好奇心，同时对魔法充满了兴趣。
27	虽然她的父亲百般阻止，无论是关禁闭还是用鞭子抽她——
28	但那孩子也只会把血迹擦掉，绝不妥协。没任何东西能够阻挡她对魔法的好奇。
29	这孩子好可怜，实在无法想象如果有一个人不让我做料理或者唱歌，我还能不能像她一样坚强……
30	那孩子从小就和家族，甚至和人类的圈子格格不入，总是一个人很孤独地偷偷看魔法书。
31	最后，甚至为了魔法，和家里决裂，离家出走——
32	嗯……诶！？等等——雾雨家离家出走的小孩……这、这个人，难道就是……
33	是的，就是你认识的魔理沙哦。
34	果然是她！！！向来开朗健谈，甚至有些小毛病的魔理沙小姐曾经居然是那样一个人……
35	那孩子很有趣哦。就算在那样固执的家庭里，也要想尽办法去接触魔法。
36	为了偷偷学魔法，把真实的自己藏起来，嘻嘻哈哈地对大人装出无所谓的样子。
92	在没有人教导的情况下，她用很传统、很缓慢，但其实更有效率的方式去进行研究，像个老奶奶魔法使一样。
93	噗呲——您居然说魔理沙小姐是老奶奶魔法使？虽然很心疼，但是想到她像老奶奶一样学习，真的好好笑——
94	是啊，她笨拙地用自己做实验，不懈地记录每一场实验的结果，做排除法，找唯一的正确答案。
95	有突破的时候兴高采烈，失败的时候会哭一会儿，但擦干眼泪后总会振作起来。
96	那个家族里诞生了这样一个跟我对脾气的孩子，令我满心欢喜。
97	让我忍不住……想要给她多点挫折呢——
98	哎——咦？等等——
99	我开始偶然找她的茬，比如——偷走她的魔法道具，打乱她的魔法实验，或者随便找个借口揍她一顿——
100	这样太坏啦！魔理沙小姐好可怜！
101	那孩子可没那么好欺负，每次看到我，她都会用更厉害的魔法来攻击我！
37	开始像我认识的魔理沙小姐了——
38	你知道吗，最后一次，她拿着一个叫八卦炉的非常厉害的魔法道具，咆哮着向我跑过来——
39	我也是大意了，结果那东西一炮就烧掉了我的半个身子和一整座山呢～
40	这、这不是很可怕吗！？
41	经过这么长时间的“相处”，我也确定了，她是和我一样的人。
42	她正是雾雨家无论怎样也掩盖不住的火种。
43	虽然受了很重的伤，我欢喜的心情却无法压抑。我抬起手，向她发出了邀请——
44	我想她应该可以，成为我追求真理路上的新伙伴。
45	那魔理沙小姐她……
46	原本应该很讨厌我的她，擦掉了眼泪和鼻涕之后，一脸认真的握住了我这只手。
47	我们一起渡过了一段快乐时间，一起研究，又或者一起惹事。
48	但如今已经分道扬镳。那时的伙伴，现在也回到自己钟情的领域里，各自展开研究和精进了。
49	魔理沙小姐偶然会提到的“师父”，原来就是您……
50	你们应该很久没有见了吧？她一定很想念您吧……
51	她尊敬我我当然是很高兴。虽然的确是教过她一些东西，但是在我眼里，她和我是平等的求道者，是伙伴。
52	再就是，“想念我”的这种话……是她本人这么告诉你的吗？
53	那……倒不是。
54	那就对了。我没有教过她这样婆婆妈妈的事。
55	我和她都很清楚，我们的世界并不应该只是彼此，我们各自追求着一片广袤的星辰大海。
56	坚定自己的选择，把握好自己的人生，我想看她终有一天能像星星那般闪耀。
57	如果她变成了一个撒娇的小女孩，我可是会狠狠揍她的。
58	如果是我的话，撒娇就能让许久不见的师父回来揍我的话，那我……
59	所以你不是魔理沙。就算是伪装、就算是硬撑，她也绝不会表现出这么脆弱的一面。
60	呜呜……呜呜……
61	怎么突然哭了？
62	不知道……就是觉得，很多地方，都很心疼。无论是你们之间的感情也好，还是进一步了解了魔理沙小姐也好……
63	我想起曾经遇到的一位老魔法使，他说魔法越华丽，内心就越混沌……我感觉自己现在才终于体会到了这句话……
64	魔理沙小姐的魔法是那样华丽又动人，没有妖怪不为她华丽的弹幕所吸引……
65	那样的魔法背后，竟然是这样的……
66	泪水和苦痛也是前行的营养，我很欣赏那样也坚持走在自己的道路上的魔理沙哦。
67	不需要同情她，你只需要作为一个朋友看着她，记住她就好。
68	呜……嗯……呜呜——呜哇哇哇哇——
69	对不起——呜呜——虽然我想控制——但是我……呜呜……忍不住——
70	呜哇哇哇哇——
71	是会共情别人的妖怪呢，在这个幻想乡，也真是难得。
72	好啦，我教你一道我的压箱料理，这样可以不哭了吗？
73	呜呜——嗯？
74	啊，笨蛋，鼻涕快擦一下！
75	牛肉，还有上等和牛，松露，萝卜和辣椒，准备这些后拿过来给我吧。
76	（吸溜）——嗯！
77	哎呀，真是邋遢，就像那时候的那家伙一样。
78	靠近一点，到我这里来。
79	好，这样就干净多了。快去吧。
80	谢谢魅魔小姐——我马上完成任务！
81	魅魔小姐！我带食材来啦！
82	不错，这种事情总是能做得又快又好呢。
83	好，虽然我不是厨师，但厨艺和炼金术的本质是相通的，就让你试试看我的手艺吧——
84	哇——香气出来了——这、这是什么好闻的味道？
85	哼，人和人之间最终极的料理，果然就是这个火锅了。
86	每次魔理沙在外面挨揍，或者受了什么委屈的时候，我都会做这个给她吃。
87	百试——百灵——！来！尝尝看！
88	哇——哇哇哇哇——！好吃到整个人都要飞起来了！！
89	哈哈，还好，在专业的厨师面前，总算没有丢脸啊。那么，这道料理的做法你已经了然于心了吗？
