ID	Content
0	华扇小姐，您好呀~
1	你好。劳累了一整晚，不多休息一下吗？
2	谢谢，我已经恢复好啦~
3	是吗，这么有精神真是不错呢。
4	嘿嘿，如果没有精神的话，也有你在呀！
5	诶？这是什么意思？
6	华扇小姐不是仙人吗，说起仙人，就是道教那一派的吧？
7	诶！？啊……是吧？
8	那就对啦！指引迷茫的人，这不就是宗教家的活儿嘛~
9	唔……之前也被说了类似的话呢……
10	那时候，为了弄明白什么是仙人的“道”，我还特意去拜访了其他仙人。
11	啊，就是仙人总喜欢挂在嘴边的“天道”什么的吧？
12	就算说是天道，但天道又究竟是什么呢？
13	唔……这个我也……
14	我当然不指望你能回答，毕竟我也没有答案。
15	……就必须得弄清楚吗？
16	嗯。
17	不知道的事情就不知道好了嘛。有什么关系呢~
18	这与信念有关。既然成为了仙人，我不想浑浑噩噩地活着。
19	华扇小姐不仅喜欢说教，对自己也很严厉。
20	果然人类要修炼成仙人，不经历相当克己守律的生活都成不了呢。
21	人类吗……没错，人类要修炼成仙尚且艰难，而我却……
22	华扇小姐，您怎么了？
23	我为什么会成为一个仙人——我曾无数次这样问自己。
24	唔……因为您正义克己且心怀天下？
25	……曾经的我，毫无疑问是一个“邪恶的人”。
26	诶！？华扇小姐吗？怎么可能——
27	改变的契机是，我丢了一样东西。
28	自那以后，我便对自身所处的地狱般的现实失去了兴趣。继而成为了仙人。
29	嗯……完全没听明白……
30	总之，虽然我没有找到“道”之路，但我也有必须要去做的事情。
31	那究竟是——
32	我必须要找回被我弄丢的东西。
33	为什么？虽然不是很明白，但那看起来并不是什么好东西。失去它以后，华扇小姐才是现在这个我认识的华扇小姐不是吗？
34	被我弄丢的东西只是没有在我眼前出现，并不等于消失了。我必须要找到它才安心。
35	唔……越说越糊涂了……
36	我也不知道该怎样才能帮到您……啊、您如果不嫌弃的话，我这里有张演唱会的门票！
37	演唱会门票？
38	嗯！虽然现在还没有办起来……
39	不过以后一定会办起来的！希望华扇小姐到时来玩哦！
40	你是想通过这样的方式给我打气吗……
41	谢谢。虽然还没有到需要打气的地步，但似乎挺有趣的。我就不客气地收下了。
42	嘿嘿，华扇小姐要加油哦！要是能顺利找回弄丢的东西就好了！
43	谢谢。作为回礼，这株牡丹希望你能收下。
44	哇，好漂亮的花！
45	牡丹寓意着圆满富贵，希望你的梦想也能早日实现。
46	是！不管是牡丹还是梦想，我都会好好栽培的！
