ID	Content
0	真没想到，地底居然是这么热闹的地方。
1	确实是越来越热闹了啊~
2	我听说，这里原本是地狱？是怎么变成现在这样的呀？
3	这可不是一朝一夕的事情呀——想和鬼侃侃而谈，至少端碗酒来吧。
4	诶！喝、喝酒吗……
5	怎么？地上的妖怪已经无聊到连酒都不喝了吗？
6	当然不是！只不过喝酒的对象是鬼的话——
7	大不了就是一醉！畏畏缩缩地真倒胃口！
8	我晚上有重要的工作，所以不能随便喝醉……
9	要不，我下次过来的时候，给您准备些下酒菜吧？
10	我记得你是开食堂的吧？厨艺想必很不错……行！那我就等你备好酒菜过来啦！
11	好咧——！
12	偶尔尝尝地上的酒菜也不错吧？
13	菜还不错，酒还是地底的好啊。
14	唔，我倒是更喜欢地上的酒。大概是地上住民和地底住民的口味偏差吧。您是不是已经在这里住了很久啦？
15	在这条旧地狱街道还是地狱的时候，众鬼就已经在这里工作了。
16	啊，差点忘了！我原本是在好奇这个街道是怎么回事来着……
17	哈哈哈！我还以为你和天狗一样，为了达到目的故意拿东西来讨好我们。结果居然是忘记了吗？
18	唔唔……
19	比起那种圆滑的行径，这种直率的犯傻更深得我心。想听这条街道的故事？就着酒就当做小菜吧！
20	好耶！！
21	这里曾经也是一座大都市。在地狱小型化计划出台以前，旧地狱原本是「是非曲直厅」的灼热地狱。
22	什么——是非——歪曲、直线？是、是什么蚯蚓妖怪的家吗？
23	哈哈哈！这个是非曲直厅，是一个由阎魔和鬼一起组建的地狱公共组织，用来对地狱各级职能机构进行统一管理。
24	地狱居然还有这么厉害的行政组织啊……
25	从那时开始，鬼族就已经在这里工作定居了。唯有这里，是亡者也无法踏入的地狱。
26	后来，地狱为了削减经费而轻量化，把灼热地狱切割了出来，这里便成了废墟。
27	可这里如今仍然很繁华呢，而且还住着很多鬼。
28	虽然当时有一部分鬼去了新地狱，但还有一部分觉得麻烦、不想遵守秩序的鬼留了下来，利用这块土地构建出新的社会。
29	鬼在这方面很有才能呢！我记得山那边曾经是鬼的天下，几百年前，鬼突然销声匿迹，之后才被天狗接管了。
30	没错。现在的天狗社会，就是她们在模仿我们当初的样子。不过只学了形，完全没学会鬼族的豪情气魄啊。
31	您没有想过回到山中看看吗？
32	如今的妖怪之山已经被狡猾的天狗和趋利的河童分割了。在这两个无聊的势力分管而治之下，想来也没什么意思。
33	是吗……
34	先别发呆了。说这半天，你带来的酒菜都吃完了啊。
35	诶！？哇——真的呢！吃得好快！
36	大口吃肉大碗喝酒是鬼一贯的传统。你带来的下酒菜味道不错，但吃得不够过瘾。论气魄，还是远远比不上地底的啊。
37	地底都流行些什么下酒菜？
38	气派又野性的狮子头佐以烈酒，地底无人不爱！
39	狮子头？……我、我也想融入地底，可以教教我吗！？
40	当然！好好做吧——小麻雀。
