ID	Context
0	博丽大祭马上就要开始了——
1	这段时间，你做的一切老朽都看在眼里。能够这么自然而然地打入敌人内部，小麻雀的本事真是不容小觑呀。已经获得不少情报了吧？
2	敌人？我、我从来没有这样想过！
3	虽然我确实得到了不少关于博丽大祭的情报，但、但我是堂堂正正和她们交往的！
4	我绝对——绝对没有想要利用她们打探情报的想法！
5	你难道以为打探情报，只需要怀着“利用”的心态就可以了吗？
6	只索取不付出的单方面利用，是无法长久维持下去的。抱着这样的心态得到的情报，可靠性也会大打折扣。
7	想要获得最可靠的情报，自然是要付出真心，建立最稳固的关系。
8	……说到底，不还是有所企图？我就不能是单纯地想要和她们成为朋友吗？
9	想向优秀的前辈学习、想向不凡的对手挑战、想与兴趣一致的同伴交流……不都是意有所图吗？难道因此建立的羁绊就都是虚幻？
10	唔……我、我说不过您……
11	你之所以一直强调，是因为你内心怀有羞愧。你认为自己最初接近她们的动机不纯。这样的你，是无法全力以赴地面对她们的。你也意识到这一点，所以有些焦虑了吧？
12	我……
13	别钻牛角尖了，小麻雀。这世间的交往，有所企求也有所付出，你现在该考虑的，是怎么全力以赴赢下擂台。这才是堂堂正正地给你们的友谊一个交代。
14	……
15	别忘了，你还有一个最重要的伙伴在等着你——
16	响子……
17	她现在也在迷茫中，正需要你的力量！
18	你不能再犹豫不决了，尽快决定你们两人将要面对的舞台吧——
19	……
20	没错……我不能再胡思乱想了。振作点！响子在等我！
21	想通了？那我们就前往博丽大祭咯——
22	嗯！我准备好了！
23	那就动身吧。到你的同伴身边去——
24	唔……再让我想一想……
25	想不明白可不行呐。但时间已经不多，希望你能尽快把你的小脑袋瓜倒腾干净吧……
