ID	Context
0	好像又有一些人离开了……
1	天下所有的关系都是合久必分，分久必合，有什么稀奇的。
2	……
3	您不觉得，您虽然聚集了很多同伴到这里，却没有把他们的心聚集起来吗？
4	想要把心聚集起来，需要有一个共同的目标——
5	我们的目标就是下克上！是把幻想乡变成一个由弱者说了算的世界！
6	……但是大家似乎都对未来感到很迷茫，看起来很不安的样子。
7	他们之所以不安，是因为不够坚定。
8	要颠覆现有的一切，需要破釜沉舟的决心！
9	现在的幻想乡那么安逸，谁也不会抱着这种要毁掉一切的决心啦。
10	没错。这正是症结所在……
11	想让大家团结起来，就得将大家的心拧在一起，让“颠覆”刻在每个人心上，成为像呼吸一样自然的东西……
12	您又想到什么了……
13	自从上次看到你做的炸番茄条，我领悟到一件事——
14	让“颠覆”的思想深入人心这种事无法一蹴而就，要想潜移默化地改变人心，可以尝试从胃抓起！
15	……
16	所以，我需要你的帮助。
17	您想让我怎么做？
18	当然是做出更多像炸番茄条那样的料理，让“颠覆”的思维慢慢地渗入人们的生活中！
19	像炸番茄条那样的邪道搭配，凭我是无论如何也想不出来的。
20	放心，有我这个“颠覆”的专家在，没什么是无法实现的！
21	……
22	但即便是我，也需要灵感来源——
23	就麻烦你做一些世俗不能容的猎奇料理，我一定会为你呈上意料不到的答案。
24	什么叫“为我”呀，明明是想拿我当枪使……天邪鬼也太擅长花言巧语了……
25	但我确实对颠覆传统的料理很感兴趣……
26	呵呵，我了解你，你没有拒绝这份诱惑的魄力~
27	可恶……好吧！不就是一些猎奇料理嘛，多多的都有！
28	唔，这些猎奇料理都很普通啊。
29	我能做出来的料理就是这种程度了。
30	……
31	您在看什么？
32	因为忙着赶路，人们常常只看脚下，这是让思想变得狭隘的元凶。
33	……所以您要看天空？
34	没错。仰望天空能让我们对这片大地上的一切看得更加清楚。
35	完全不明白。您又开始说这些我听不懂的话了。
36	……
37	哼哈哈哈，我想到了！
38	……还真有用！？
39	这会儿旭日在天空中高高挂着，但如果把白天和夜晚颠倒一下，该出现的就是月亮了。
40	……
41	说到月亮，就不由得想起月之都，以及月之民。
42	月之民厌恶污秽已经达到病态的程度，在她们眼里，一切欲望都是污秽，就连生命也是污秽。
43	……那又怎样？
44	所以她们绝不容许口腹之欲的存在，饮食也非常简单。月之都遍地都是桃子，她们基本就只吃桃子。
45	太可怜了……
46	她们可不这么觉得。在她们眼里，吃肉的地上生物才是不可理喻的存在。
47	诶……我们不是在讨论猎奇料理吗？为什么会扯到那些月之民身上？
48	我所想的从来都不是“猎奇”料理，而是“颠覆”料理。
49	把最厌恶污秽的月之民的食物，与她们眼中最为“污秽”的油腻腻的肉结合在一起，做出颠覆常识之物——
50	您是说，把桃子和肥肉……
51	没错！在香脆的桃子里加入油腻腻的红烧肉，就像在意大利人的披萨里加入菠萝一样——
52	没有比这更具颠覆性了！我已经可以预见到月人对此展露出的扭曲的表情了！
53	您的兴趣也很扭曲……
54	去做吧！不尝试又怎么会知道结果呢？
55	您这种不达目的绝不罢休的性格，从某种程度来说还蛮让我敬佩的……
56	那我就……做做看吧……
