ID	Context
0	虽然我作为妖怪年龄不大，但唐伞却有着一千多年的历史哦。
1	比我们两个加起来都要大呢~
2	过去，不同颜色的唐伞还有着不同的象征和涵义。不过现在已经没多少人知道了。
3	我想知道。你和我说说吧！
4	好呀！比如红色伞用于嫁娶。在某些地方，新娘出嫁下轿时，喜娘会为新娘撑起一把红色的唐伞，有避邪之用呢！
5	还有白色伞用于送丧，番伞用于茶道表演等等。
6	原来如此。的确偶尔会在葬礼上看到白色伞呢！那紫色的伞呢？
7	紫色的伞象征长寿，所以经常用于祝寿哦。
8	既然有这样的寓意，为什么你当初还会被丢弃？
9	随着工业技术的高速发展，唐伞的身影渐渐消失在大街小巷中。
10	使用唐伞的人都没了，更不会有人去了解唐伞本身传承的文化。失去文化底蕴的茄色的伞，就只剩下丑了……谁也不会喜欢……
11	可是，我经常看到使用唐伞的人啊？
12	虽然幻想乡还有人使用唐伞，但在外面世界已经几乎看不到了。
13	在我被丢弃的时候，幻想乡还没有被结界包围……
14	对了……幻想乡是因为被结界包围，才建立起和外面世界相反的常识。所以外面世界灭绝的东西在幻想乡随处可见……
15	就是这样。在我当时所处的社会上，唐伞已经没有价值了……
16	……
17	算了。过去的事情就别想啦。你能在如今的幻想乡作为付丧神活着，不也挺好的嘛~
18	是的！我每天都很开心——！除了吓不到人——
19	……吓不到人…………
20	是啊……就算成了付丧神又怎样，我不还是吓不到人吗？……
21	糟了——！
22	呜呜……无论怎样都派不上用场的我，真的有活在这个世上的价值吗……
23	从今天起，我还是做回普通的雨伞吧……
24	不对，我就算做回普通的伞也一样被抛弃，所以才变成妖怪的呢。啊啊我心灵的疮疤又给……
25	我、我的话绝对会用哦！奇怪的伞拿着才酷呢！
26	你真的这样想？
27	当然啊——！
28	现在的幻想乡和以前也不一样了。以前的人类不喜欢的东西，对现在的人类来说或许正好合适呢！
29	……
30	呜哇哇——你好温柔——
31	怎么哭得更厉害了！？哇——鼻涕——鼻涕沾到我衣服上了——
32	这、呜呜——这是感动的泪水——
33	真是败给你了……
34	别哭啦！来看看——我给你准备了一个好东西——
35	什么什么——？是送给我的礼物吗？
36	是哦。我的演唱会的VIP坐席！
37	哇哦——演唱会——！！
38	你可别弄丢了。要好好保留到我开演唱会的那一天哦！
39	我才不会弄丢！作为被遗弃过的道具……我最理解被丢弃的感觉了！
40	说的也是。没有谁比你更珍惜道具了。
41	谢谢你——
42	没什么啦。不过是一张不知道什么时候才能用得上的演唱会门票而已——
43	不止这张门票！你……你是唯一一个会因为我哭而慌乱的人，你会想尽办法让我振作起来……
44	呜哇哇——
45	怎、怎么又哭了……
46	我、我也想为你所用！有什么用得上我的地方……不！拜托了！请让我为你而派上用场吧！
47	诶——其实不用这么——
48	呜哇哇——！我果然、果然派不上用场——
49	不、不是的——！你让我想想——
50	对了！你一直呆在命莲寺，如果能帮我采集食材——
51	我马上就去！
52	不用那么着急啦！你等我的委托就好。
53	那……你可别忘记了……
54	每天、每天都要来委托我哦！
55	好……好的……
