ID	Content
0	……
1	怎么这么没精神的样子？
2	啊……是帕露西小姐啊。我在考虑怪诞料理挑战赛的事情。
3	那种事有什么好考虑的？
4	感觉地底的大家都对怪诞料理很有心得，我有点没信心……
5	你这是在炫耀吗？
6	诶！？怎么会？
7	都已经是闻名于此岸与彼岸的厨娘了，居然还哭唧唧地说对自己的厨艺没信心，实在是招人嫉恨！
8	……我…………
9	要说厨艺差，我的厨艺才更差呢！你和我根本就没有可比性！
10	为什么连这个也要攀比啊……
11	你不承认吗？
12	唔，我当然相信我的厨艺比一般人好啦。要是这点自信也没有，我也不会跑去开食堂了。
13	你果然在炫耀！
14	不是啦！虽然我确实对自己的厨艺有一定程度的自信，但是怪诞料理实在难以理解……
15	我完全不明白评选的标准是什么，也不知道地底的大家喜欢什么……
16	竟是如此！那么，现在轮到我开始炫耀了！对于地底妖怪的口味，我可比你了解得多！
17	毕竟您是地底的住民嘛。您可以跟我说说地底妖怪喜欢吃什么吗？
18	我当然不愿意。
19	……那好吧……
20	……为什么？即便如此也不肯来嫉恨我！？
21	犯不着为这种事嫉恨您啦……
22	可恶！这份宽容实在是让人妒忌！我不会让你得逞的。我非告诉你不可！
23	……
24	地底妖怪普遍喜欢刺激的口味。最近流行一种聚会小吃，让食客即使汗流满面也无法放下筷箸，是魔力十足的料理。
25	我现在就把这个料理的诀窍告诉你，你赶紧去准备材料！
26	诶？现在吗？
27	现在！马上！立刻！
28	好、好的！
29	居然这么快就收集到了这么多辣椒，真是让人嫉妒的行动力啊——
30	我已经把库存都搬过来了……
31	就是要这样！把所有的辣椒都加进去——
32	哇——这样吃真的没问题吗？？
33	对象是地底的妖怪，绝对没有问题。
34	总觉得有些不安……
35	这种漂满辣椒的料理，地底的大家……您真的喜欢吃吗？
36	开什么玩笑。这种恶作剧一样的料理我当然不会吃。
37	……地底的流行口味我已经明白了，之后再去改良一下吧。
