ID	Context
0	响子——！
1	啊！米斯琪，你来得正好！
2	我正准备去找你！
3	怎么啦？
4	狸猫妖怪的老大来找我，希望我能以妖兽的身份代表兽道参加博丽大祭——
5	诶！？她也找你了？
6	我就知道她肯定也会去找你。
7	这到底……
8	她说的没错。比起在寺院里当背景板，我更想和你并肩作战！
9	看来她对不同人有一套不同的说辞……真狡猾……
10	米斯琪？你不想参加吗？
11	并不是没有兴趣……只是你也知道，我现在要做的事情已经很多。我真的能应付得来吗？
12	我觉得，我们只要保持平常心就可以了。
13	必须要做的事，自然得优先对待。还有余力的情况下，我们就尽情地拼一把！
14	唔……嗯！这样想的话，似乎也没什么压力了！
15	实在不然，就当自己去凑个热闹好了~
16	但是……真的可以吗？你加入兽道阵营，不就要和寺院同台对抗吗？
17	这也是我现在才来找你商量的原因——
18	对于狸猫老大的提议，我虽然心动，但不确定住持会不会同意，所以没有第一时间告诉你。
19	难道说，你已经征得住持的同意了？
20	没错！住持说——
21	你想代表兽道去参加博丽大祭对抗赛？
22	是、是的……
23	我想……反正命莲寺有足够的成员参赛……
24	我留在这里，大概也轮不上我……所以……
25	……
26	我、我就随口说说！圣大人觉得勉强的话，就当我没说过——
27	……不。就这样去做吧。
28	诶？您是说……
29	这是个好机会。也该让“她们”受一点教训了……
30	差不多就是这样——
31	让“她们”受点教训……这什么意思？
32	我也不明白……
33	真意外啊。听说命莲寺的特色节目是摇滚乐队？居然把你这样的专业人士弃之不用……
34	毕竟是妖怪寺院，大家都有着一颗摇滚的心，甚至住持自己就是一个摩托飚速好手……相比之下，我或许太不起眼了。
35	怎么会！？这不是瞧不起你吗？
36	这可没法保持平常心！一定要让她们知道你——知道我们妖兽的厉害！
37	????::没错！要让大家知道我们妖兽的厉害！
38	哇——
39	你、你一直在偷听！
40	老朽一直都在这里，只是你们没有注意到而已。
41	看来，你们也终于意识到妖兽的处境。既然已经有了决心，就该一鼓作气进行下一步计划了！
42	下一步计划？
43	没错。老朽之前也与你们说过，今年的对抗赛有两个舞台，分别是命莲寺的摇滚乐队和神灵庙的料理盛宴。|每人只能挑战一个擂台，所以你们俩缺一不可。但只有实力是不够的——
44	我知道！这时候该去修行了！？
45	呵呵。修行什么的已经落伍了。当今社会，只要掌握情报就能成为世界主宰。所以——
46	到命莲寺和神灵庙开店吧！
47	诶！？
48	所谓知己知彼，才能百战百胜。最好地了解对手的办法，就是打入对手内部！
49	可是……突、突然增加两个分店！？这从各方面来说都太勉强了！
50	放心，老朽已经给你打点好了。无论是场地还是租金、店铺建设等，都已经安排了狸猫们去操办。
51	难怪最近寺院里的狸猫变多了……这么说，住持对我去找她这件事……
52	唔……大人物的脑子里怎么都有这么多弯弯绕绕的……
53	哈哈哈！脑力风暴就交给老朽吧！你们只要做自己擅长的事情就可以了。
54	米斯琪。那……
55	嗯！既然都把路铺到了我们面前，已经没有拒绝的理由了！
56	有魄力！算算日子，新店明天也该落成了。老朽偶尔也会来看看，一起让妖兽再次崛起吧！
