ID	Context
0	我开了一家“蓬松松爱莲”魔法店，如果你有魔法相关的委托可以来找我哦♡～
1	咦，您是魔法使吗？
2	我是魔法使哟！别看我这样，我是个有着丰富冒险经历的魔法使呢～
3	诶？是什么样的冒险经历呀？
4	比如说，我曾经帮助一个人类穿过被施了“迷路魔法”的森林哟！
5	啊，幻想乡也有一个容易让人迷路的魔法森林！诀窍果然还是要用魔法来对付魔法？
6	卟卟——回答错误——
7	把薄荷叶子插进鼻孔里就可以了哦～
8	什么跟什么啊……
9	那个森林被施了通过扰乱人的五感而使人迷路的魔法嘛。
10	这和薄荷叶子……和鼻孔有什么关系？
11	也就是说，如果直接自己打破自己的平衡，就可以让那个魔法失效哦。
12	虽然……但这也能算是魔法修行吗？
13	那就再给你说一个遭遇“树之墙壁”的冒险吧！
14	好呀！
15	那是由密密麻麻的参天大树组成的墙壁，无论走到哪里都没有可以进去的地方——
16	这也是魔法的影响吧？
17	没错没错！
18	那要怎么解决呢？用您的魔法令大树让路吗？
19	这种事还用不上魔法啦——
20	让苏格拉底去找入口就好了。
21	您真的是魔法使吗……
22	我是那种不到万不得已就不用魔法主义者哦。
23	那还当什么魔法使啊……
24	因为用了魔法后头发就会带静电，噼啪噼啪的——
25	静电？
26	头发会粘在一起，总之很麻烦啦——
27	唔……还真是少见的体质。
28	那么，为什么那只……诺曼底可以找到入口呢？它也会魔法吗？
29	是苏格拉底——因为苏格拉底的嗅觉很好哟。
30	苏格拉丝真靠谱呀～
31	是苏格拉底哟。嘿嘿！作为奖励，那天晚上我特意为它做了猫咪形状的可露丽。
32	可露丽是什么？
33	诶诶——你不知道可露丽吗——
34	那是有着“天使的铜铃”之称的甜点哦！
35	迷人的焦糖脆外壳与软糯香浓的内心，无论在口感层次变化或者味觉体验都堪称一绝♡～
36	诶——
37	我、我也想尝尝……
38	干脆来开个茶会好了！
39	好呀！我也去准备一些适合开茶会的甜点吧！
40	那就麻烦你啦！
41	哇！你准备了这么多——
42	其实我不太清楚茶会应该准备什么……感觉上是更偏向于甜食的宴会？
43	就是这样哦！瞧——这是我准备的猫咪可露丽。
44	哇——好可爱呀——！！
45	嘿嘿。这个做起来并不难，你也可以试试做哦。
46	好呀！有机会我也来做做看。
47	那就，开始愉快的茶会时间吧♡——
