ID	Content
0	妹红小姐，您刚刚又在给人类当护卫啊？
1	没什么，打发怎么也用不完的时间而已。
2	妹红小姐就是嘴硬，明明心肠那么好，
3	为什么总是要装出一副与人疏离的样子呢？
4	……我没有和人来往的必要，不管在哪里，我都只是一个异类。
5	不要和我扯上关系，对他们来说或许会更幸福。
6	……真的是这样吗？
7	难道不是吗？
8	我听店里的客人说，之前有个得了急病的人类要去永远亭求医。
9	您二话不说就给他带路，一路上保护他的安全。
10	他十分感激您，可是您完成护送就默然离去。于是他到处打听，想要报答您的恩情。
11	却意外发现，原来许多人都被您帮助过！
12	……都说了，只是打发时间而已。
13	在他们心里，您可是英雄般的人物哦。
14	是吗……我这样的存在……
15	在他们的眼里，竟然是“英雄”吗？
16	就算您不想和别人深入交往，但是羁绊说不定已经悄悄结下了呢。
17	……
18	如今的幻想乡，还真是有趣！
19	也亏得我活得够久，才能看到这样有趣的世界啊！
20	是吧是吧~
21	自大结界建立以来，人类与妖怪的距离越来越近，每天都有许多有趣的事情发生！
22	这么说来，只顾着和辉夜互相厮杀实在是太浪费了。
23	就是说啊。都这么多年过去了，就算您是因为她才成为不死之身，经历了那许多的痛苦，但成为不死之身也不是完全没有好处的吧？
24	如果我不是不死之身的话，就不可能目睹自那以来一千三百年过后的这个精彩的时代了！
25	也永远无法理解，同为不死之人的孤独——
26	既然您也明白，那就跑起来吧！
27	……什么？
28	就是说，不要被罪孽纠缠住。活在当下，展望未来，怀揣着这样的想法，在自己的人生里跑起来吧！
29	这话说得倒是有一番气势了，可是，我暂且还没有方向……
30	之前不是说过要开烤肉店吗？
31	都说了，那只是随口一说啦。
32	真的完全没有兴趣吗？一般来说，就算是随口一说，应该也是心里隐约有这个念头才会说出来吧？
33	就算如此，可我即使活了这么久，却完全没有经营的经验啊。
34	唔，这样的话，要不要来帮我采集食材呢？顺便也累积些开烤肉店的经验？
35	采集食材？……倒也不是不行，反正也是闲着。
36	真的？那真是太好了！我一个人做这么多事情，时间真是不够用啊。
37	我的时间倒是太长了，借些给你也无妨……说起来，你身为妖怪，为什么要辛苦做这种事？
38	有很多原因啦……不过……
39	嘿嘿。我希望，等以后我开店攒够了钱，就去开一场盛大的演唱会！
40	演唱会啊——
41	到时候，我会邀请上人类、妖怪、妖精、幽灵等幻想乡所有种族！
42	那会是一场独属于幻想乡的超级演唱会！
43	哦！这还真是有意思啊！！
44	到时候，我还要奏出让您心情澎湃到哭着感恩自己活着的音乐哦！
45	真敢说啊！不过——这个气势我喜欢！
46	嘻嘻，所以说，请您届时无论如何都要来赏光哦~
47	如此，我就翘首以待了！
