ID	Context
0	魅魔小姐，您在干什么呢？
1	哦，你来啦——来，坐我旁边。
2	您在看星星吗？
3	嗯，是，也不是。
4	嗯？那到底是还是不是呀？
5	我想看的是星空之外，更加遥远的地方。
6	哇——星空之外，还有东西吗？
7	有很多。你有没有想过，我们所生活的这个地方，其实就像地面上的尘埃一样渺小。
8	看——就像这颗砂砾，我们如同这个砂砾周围活着的很细小的生物——
9	但砂砾相对它所在的这个花园，也不过是一个微不足道的存在而已。
10	我……我从没想过……
11	在广袤的宇宙中，我们可能就是这么微不足道的砂砾而已。
12	所以我求索，想要了解宇宙中各种事物的真相。
13	想知道，自己相对这个广大的宇宙，到底是怎样的一种存在。
14	想知道，自己从哪里来，又该往何处去。
15	我的诞生究竟有什么特殊的意义呢？我的追求和研究，是否对生物探索这个宇宙，起到了一些作用呢？
16	我想知道……想知道——！
17	……
18	……
19	我常像这样，看着夜空，看着月亮，问出我想知道的问题。
20	当然——月亮不会回答我，空气载着声音飘然回来，进入我耳朵，重新回到我的心里。
21	每当我迷惘时，它都会帮我找回自我。
22	我懂！我也常向着月亮歌唱呢！
23	是啊，你是夜雀的妖怪，就是会做这种聒噪的事呢。
24	但是，月亮真的是很让人安心的听众哦！
25	无论激烈的歌曲也好，安静的歌曲也好，她总是在那里，点着一盏最明亮的灯，为我的歌助威呢！
26	这倒也是一种很有意思的理解。
27	对了对了，魅魔小姐，我也有梦想和野心的哦！
28	是……成为最受欢迎的料理人？还是开一间最大的食堂？
29	不是哦！是开一场最动人的演唱会！
30	啊……这倒真是让我有些意外，但也是情理之中。毕竟你是夜雀的妖怪嘛。
31	这个——希望您可以收下！
32	这是……演唱会的门票？
33	对……没错，因为发生了很多事情，最初许下的梦想已经实现……
34	但是，在我的演唱会里，要是没有魅魔小姐您的话，就不是我心中完美的演唱会了！
35	我希望有一天，所有人一个不落，都能来参加！
36	我来唱最动人的歌曲给大家听！
37	这就是我新的梦想！
38	……这样啊，不错哦。
39	好，我答应你。下次再开演唱会的时候，场下一定会有我的支持。
40	太好了！谢谢您！！我不会让魅魔小姐失望的！！
41	来而不往非礼也，我也有份礼物要送给你。
42	魅魔小姐已经帮了我很多忙了，不用那么客气呀！
43	那可不行，来，拿着这个。
44	这个是……
45	挂上它，就可以让麻烦的客人不再上门。
46	我平时就很不喜欢别人上门，所以都用它来屏蔽麻烦的对象，非常好用哦。
47	是这样吗？那么我，还有之前灵梦小姐，都没有被屏蔽呀。
48	因为你们对我来说，并不是麻烦的客人。
49	呜呜——魅魔小姐，真的非常感谢你！
50	真是个爱哭包。好了，祝你的生意蒸蒸日上。
51	以及那个令人期待的演唱会，早点到来。
52	嗯！！我会的！一定不会辜负魅魔小姐的期待的！！
