ID	Content
0	妹红小姐！
1	怎么感觉你好像一脸怨相？
2	妹红小姐，您是不是有什么瞒着我啊？
3	……什么？
4	我知道，对妹红小姐来说……
5	我可能还不能成为您推心置腹的对象。
6	怎么了这是……
7	但是你明知道我在这儿开了居酒屋——
8	竟然一声不吭地瞒着我在背后开烤肉店！
9	这也太瞧不起我了！
10	……你在说什么啊？
11	你别瞒我了！
12	虽然我们是竞友，但也可以一起合作，互帮互助啊！
13	可是您完全不告诉我，我好难过——
14	难道，您认为我是那么小心眼的人吗？
15	等等……我开了什么烤肉店啊？
16	我是听店里的客人说的。
17	他说您在护送他的时候，提到了自己是爱好健康的开烤肉店的人来着。
18	……
19	啊——我想起来了。
20	……这果然是真的吗？
21	是因为那些人总是对我的刨根问底的，所以我就随口说了个开烤肉店的……
22	诶！原来是这样吗！？
23	太好了！我还以为妹红小姐是不是讨厌我了呢！
24	也没有啦……
25	真开心！心情轻松下来以后，感觉新料理的灵感也源源不断地冒出来了！
26	是、是吗……那可得好好把握住啊。
27	是的！先不说了！我赶紧回去记下来！再见！
28	还真是一只风风火火的小麻雀啊——
