ID	Content
0	莉~格露~
1	怎么啦，蝉蜕这么快就用完了？
2	不是啦，我是来找你玩的~
3	哼……你终于舍得来找我玩啦。老是折腾你那破食堂，我都快无聊死了。
4	嘿嘿，抱歉抱歉，这阵子辛苦你了。
5	全靠你的虫子们，店里的蝉蜕才能持续供应。
6	唔……哼，现在知道我们虫子的好了吧。
7	是的，你和虫子们最好啦。
8	我也不能老是受你们照顾，我想想——
9	你有没有什么特别想吃的东西呀，我来给你做吧？
10	特别想吃的东西……
11	虽然确实是有一直心心念念的料理，但是你恐怕做不出来诶。
12	不试试怎么知道呢！我会努力的！
13	嗯……你应该也知道，虫族大多都喜欢吃花蜜吧？
14	好像是这样呢。
15	我们虫族曾经将一种名为幻昙华的花奉为族之花——
16	在上古时期，这种花随处可见、而且花蜜甜而不腻，所以那时候族人很喜欢用幻昙华的花蜜来制作糕点。
17	但随着虫族力量的衰弱，幻昙华也几乎销声匿迹了。
18	如果可以，我还真的想再吃一次这个幻昙花糕。
19	唔……虽然蜜糕确实不算什么高难度的料理……
20	但是幻昙华既然已经销声匿迹，那我要到哪里去找呢……
21	其实，我前段时间听虫子们说——
22	在山那边的沼泽深处似乎看到了幻昙华。
23	咦？长在沼泽深处的花？
24	幻昙华原本就是十分适应环境的花，所以当时才会随处可见，可是后来……
25	就和虫族的力量衰退之谜一样，幻昙华的数量骤减至今也仍是一个谜。
26	这大概就是被奉为虫族之花的命运吧。
27	别难过啦，既然现在得到了幻昙华的情报，去取就好了嘛。
28	虽然得到了幻昙华的情报，但我们萤火虫是对水质要求极高的昆虫，要穿过沼泽……
29	……对我来说太难了，而其他昆虫又还未能修成妖……
30	这样啊……
31	你也不用为我难过啦！既然连沼泽都能盛开幻昙华，说明它的生命力依然很顽强！说不定也在别处悄悄地开放着呢！
32	莉格露……嗯！你说得没错！既然这是你的愿望，我也会一起来寻找的！
33	既然一直没有被发现，那应该是相当隐蔽的地方了……以后多留意一下小道吧！
34	幻昙华……难道，这就是虫族之花的命运吗？
35	这、这是！？
36	这是我在一个小山坡上找到的。这个花看起来圣洁又高雅，我从没看见过这样的花！
37	想着你见多识广，或许会知道，就拿给你看看啦~
38	……
39	哇！你……你眼睛怎么突然红了！？
40	……
41	抱歉，我失态了。我只是没想到……真的还能再见到我们虫族之花……
42	难道说！？这个就是——
43	没错！这就是幻昙华！你快告诉我，它们如今的生长之地在哪里！？
44	就、就在兽道一角的小山坡上……
45	竟然就在兽道！？真是灯下黑啊。
46	……原来这就是幻昙华啊！也就是说，我现在可以制作幻昙花糕了？
47	真难得你还记得呢。
48	嘿嘿，别的不敢说……但只要和料理有关，就算我是鸟脑袋也会记得牢牢的哦！
49	更何况这是我好朋友的愿望！你就等着我来给你实现吧！
