ID	Content
0	帕秋莉小姐，您又在树荫下看书啦。
1	感觉您多晒晒太阳会比较好哦？
2	阳光会对我的书和头发产生损害，所以我讨厌它。
3	这一点倒是和吸血鬼很合得来啊。
4	是呢。可是吸血鬼却把我赶出来晒太阳了。
5	为什么？——话说您这也没在晒太阳吧？
6	曾经试图将太阳笼罩起来的家伙，居然大言不惭地说——
7	“帕琪你就是因为不好好晒太阳身体才那么差。”
8	诶——是这样吗？
9	当然不是……不，或许确实有一点关系吧。
10	那果然还是晒晒太阳比较好呢。
11	都说了，我和我的书都讨厌太阳。
12	书也是吗……但您还是乖乖出来了呢。虽然并没有在晒太阳。
13	因为那家伙很麻烦。
14	真不情愿啊。不过我也可以理解。
15	白天和黑夜相比较的话，我也更喜欢黑夜哦！
16	毕竟是妖怪呢。
17	这样看来，我们说不定也很合得来呢？
18	这样说的话，所有妖怪都会很合得来哦。
19	啊，是这样呢！
20	所以说，这不可能吧。
21	可能的啊，毕竟我们有相同的兴趣呢！
22	哈？你在说什么？
23	您现在看的不是料理书吗？虽然我不认识这种字，不过图片还是能看得懂的哦。
24	……
25	很遗憾，这只是巧合。
26	就算是没用的知识也要好好学习。这是我的座右铭。
27	诶——这才不是没用的知识呢！
28	呵呵。对你而言倒是专业对口了。
29	我从刚才开始就很好奇，这种饭不像饭、粥不像粥的料理是什么啊？
30	嗯？啊，这个——是意式烩饭。
31	意式烩饭？唔——
32	你应该看得懂妖兽的图形文字吧？
33	诶？是的……
34	呵呵。我把这道料理的用料都写下来，如果你能找到其中不应该存在的食材，我就把这页内容读给你听怎么样？
35	好、好的！
36	在意式烩饭中，以下哪种食材是不应该存在的呢？
37	蘑菇
38	菌类可以释放出超乎想象的芳香，是很常见的烩饭搭配。
39	黄油
40	黄油是西餐中常用的烹调食物的辅料，也是很常见的烩饭香料。
41	洋葱
42	把洋葱炒透，将甜味煮出来可以增加酱的风味。是很常见的烩饭香料。
43	糯米
44	唔……回答正确。
45	糯米黏性大，老人和小孩吃多了容易消化不良，所以不适合作为主食。
46	呼……
47	看来你的脑袋并不完全空无一物。既然你对料理这么感兴趣，我教教你也不是不可以。
48	太好了！那我们——
49	不过被你缠着说了半天，我现在肚子饿了。在上课之前，就先让我来考验一下你的实力吧。
50	好、好的……
51	我想想——我现在想吃蘑菇相关的料理，你应该能办到吧？
52	没问题。那请您等我一下！
53	还没准备好？我有贫血症，不能空腹太久。
54	那我就不客气了。
55	请慢用。
56	嗯……
57	既然你达成了条件，那我就把这页内容读给你听听吧。
58	非常感谢！
59	听好了。我只读一次，你的鸟脑袋能不能装得下，就看你自己了。
60	我、我明白了！
61	所谓意式烩饭……基本来说就把大米放在肉汤里煮熟，然后和各种肉类、蔬菜以及香料混合在一起……
62	嗯……嗯……
63	直到达到乳脂状的稠度为止……
64	嗯……嗯……原来如此！非常感谢！有用的知识增加了~
65	等做出来以后，请您务必来品尝！
66	说的是呢，就让我看看你能做到什么程度吧。
