ID	Content
0	后天就是还债的日子了！
1	同时也是给灵梦小姐举办宴会的日子。
2	嗯！
3	像之前一样把压力发泄成音乐吧！
4	…压力……
5	响子，我突然想到一点……
6	我们一直以来，都是把压力融进音乐中释放出来。
7	但是这样的做法，似乎不是所有人都可以接受……
8	灵梦小姐总是说我们的音乐很吵闹，既然我们想帮助她，是不是应该——
9	什么？难道你想改变我们的音乐风格吗？
10	也不是说要改变，而是我们或许可以尝试更多的音乐风格。
11	这倒也是。以前在宴会上，骚灵们给我们伴奏的时候，我们不也一样唱得很快乐嘛！
12	能够让我们感到释放的音乐，对灵梦小姐来说或许不太适用。但如果是“治愈系”的音乐，她说不定会喜欢！
13	好像……确实是这样！
14	但是，“治愈系”的音乐……究竟是什么感觉呢。
15	唔，后天就要表演了。事到如今才来改变演唱风格吗，真的能行吗……
16	……
17	……
18	……不能这样消沉下去了！
19	确、确实！
20	料理也有各种各样的风格，一开始看着那么多菜谱我也一样觉得很头疼。
21	我甚至还想过为什么不能只在兽道做一辈子的八目鳗……
22	但是在这一路上，米斯琪也学习了很多本来不擅长的、或者不感兴趣的料理——
23	结果也没有想象的那么不感兴趣嘛！这一路的旅途，收获了很多以前未曾想象的风景。
24	是啊！我们现在可是要和鬼还有天人一起为博丽的巫女策划宴会呢！
25	没错……真正开始做这件事之后，就会发现并没有那么可怕！
26	我知道了——面对未知和压力，比起自己吓唬自己，不如向前踏出一步！
27	响子！这句话听起来不就是对“缓解压力”的解释嘛！
28	我现在就去把它写成歌词！
29	面对压力的时候不是“发泄”，而是“创造”的心情……
30	我来把现在的心情记录成音符！
