ID	Context
0	月之都好像也被称作“无秽净土”？这么一想，月都与死后世界有很多相似的地方呢。
1	呵呵，过去月之都还被称为龙宫哦。
2	龙宫！？我听过龙宫的传说……可是，龙宫不是应该在海底吗？
3	这是因为，我骗了那个人——
4	那个人？到、到底是怎么回事……
5	……
6	说到这里，我有一件不得不向你传达的事情……
7	是、是什么事情呢？
8	那是很重要的事情，实际上……
9	咕——
10	……
11	咕——咕——
12	如果是您肚子饿了就请直说吧，我这就去给您准备点心……
13	咕——
14	（这算是回答吗……）
15	多谢招待。
16	饿着肚子的士兵是打不了胜仗的，是这样话说的对吧？
17	……那现在可以继续给我讲刚刚的故事吗？
18	当然，得罪厨师可不是明智之举哦。我刚刚讲到哪里来着……
19	您说，月都过去被称作龙宫，还说您骗了一个人！
20	对哦！我想起来了——
21	那是千年前的事情了，地上之人骑着龟从静海而来——
22	骑着龟的人类……难道是前任博丽巫女？！不、怎么说她也不可能出现在千年前……
23	那个人并不是什么巫女哦，只是个寻常的人类渔夫。
24	人类？人类怎么可能来月都呢！？
25	在月球上，海是距地上最近的地方，因此偶尔会有地上的生物闯进去。对了，你们似乎把这种现象称为“神隐”。
26	可是，为什么渔夫会认为月都是龙宫呢？
27	他是在出海捕鱼的时候，追着一只五彩斑斓的龟来到月都的。但他并没有意识到自己误入了异世界，以为自己来到了海的另一边——
28	实际到达的地方就是这个月之都——但他以为是蓬莱之国。而我告诉他，这里是位于海底的龙宫城。
29	为什么要这样骗他呢？
30	我当时是因为担心地上人类对月之都产生兴趣，会被当权者将此地纳入视野，这样会有无休无止的麻烦。
31	但再怎么说，月都看起来也不像是海底呀……
32	月之都的白昼能看到太阳和星星同时出现，他也曾经疑惑为什么海底的天空能看到这么多星星，于是我告诉他，那不是星星，而是跃动的鱼儿。
33	……他相信了？
34	是呢，他还感叹这里居然是如此深的海底，连鱼儿都看起来像小不点～
35	……他倒是很快适应了嘛。一般神隐到幻想乡的人类，不管性格再稳重都会先发疯一会儿。
36	发疯？
37	比如会马上掏出一个被称作“手机”的工具放在耳朵边大喊大叫，之后就没辙了。
38	噗呲——
39	还有见到妖怪不逃跑也不战斗，这不是摆明了让妖怪放心大胆地吃自己吗？反而见到幽灵会尖叫着跑掉。
40	原来如此。我大概能理解为什么……不过那个渔夫之所以不害怕，主要还是因为他受到了我的款待。
41	月之民不是很讨厌地上人吗？您为什么……
42	只不过是一时兴起罢了。当年的我还不够成熟，才会仅仅因为好奇就做出偷偷收留地上人三年这种事情……
43	为什么是三年呀？
44	因为三年后，他才终于说出想家了。我没有任何理由留下一个想要回家的地上人。
45	居然过了那么久才想家，我还以为人类是更眷恋归宿的种族呢。
46	是呢，他竟然乐不思蜀了整整三年——
47	也许我真的把他招待得太好了吧～
48	肯定准备了很多好吃的吧！
49	当然，当时用来招待他的料理，是地上从未见过的珍稀菜肴哦。
50	诶——我也——
51	呵呵，看在你为我准备甜点的份上，我也礼尚往来，给你分享一个“龙宫食谱”吧～
52	好耶——！谢谢丰姬小姐！
53	学会之后，也好好招待我一下哦～
54	没问题！
