ID	Content
0	成美小姐，您的斗笠是被小孩子恶作剧了吗？
1	为什么这么说？
2	如果不是被恶作剧的话，为什么好好的斗笠会被乱涂乱画啊？
3	才不是乱涂乱画！你看——比如这四句，就是在告诉我们怎么破迷开悟哦。
4	破迷开悟？
5	六道轮回痛苦的根源就是“因惑造业，因业受苦”。也就是说，一切痛苦的源头就是因为有迷惑。迷了是众生，悟了就是佛，所以说修行佛法的目的就是破迷开悟。
6	唔，好像有点明白。那这上面写的究竟是？
7	迷故三界城，悟故十方空。本来无东西，何处有南北。
8	……什么乱七八糟的啊？？
9	迷惑以后就会被困三界六道，了悟方知一切皆空。
10	既然一切皆空，就不会有“我”。既然没有“我”，又哪来的东西与南北呢——
11	完——全——听——不——明——白！
12	好端端的为什么要在斗笠上写这些啊？
13	这个叫遍路笠。所谓“遍路”，就是僧人修行时行走的道路，带有朝圣修行的意味。
14	写上这些，是为了修行路上能够时刻咏诵，不忘佛心。
15	哦……
16	这里还有两句呢——
17	不用了，谢谢。我没什么兴趣……
18	放弃得真快。我差点就真的以为有妖怪对佛教感兴趣呢。
19	有哦。
20	啊？
21	在人类村子外面，有一个妖怪寺庙，从住持到僧侣全是妖怪。我的同伴也在那儿修行。
22	啥——居然有这种寺庙！？妖怪也想成佛吗？
23	想要成佛的话就得放下一切欲望，可妖怪要是没有欲望的话，那不就消失了吗？
24	这与其说是妖怪寺庙，不如说是妖怪自杀组织——
25	……确实也没听说有哪个妖怪真的成佛了。
26	果然。这是什么新型诈骗吧？为了把人类骗过去吃掉什么的，妖怪也是在与时俱进呢——
27	不是啦！虽然我也不理解为什么要让妖怪成佛，但那绝对不是吃人寺庙！您只要去看一下就会知道！
28	我才不去咧。我的座右铭是——与其做麻烦的事还不如直接把好奇心抹杀掉。
29	……这是什么座右铭啊！您一直呆在这里，就没想过去别处看看吗？
30	我偶尔会到人类的村子去。
31	诶——没想到呢。不过人类的村子确实很有趣！很多妖怪都喜欢偷偷到村子玩——
32	说什么傻话呢。必需品用完的话，不就只能到到村子去采购吗？
33	我说的不是这种啦——
34	佛祖为了普度众生而到处旅行，我又是为了什么必须离开森林呢？
35	也不是说必须离开啦……
36	见识得越多，才越容易找到自己的兴趣嘛。难道您就没有什么感兴趣的事情吗？
37	我感兴趣的事情有很多哦。但如果代价是要我离开森林，这些兴趣我都可以放弃。
38	真倔啊。看来只好使出我的杀手锏了！
39	哦？你要用什么不得了的料理来征服我吗？
40	……你怎么知道！？
41	你的杀手锏不就是做饭嘛。没法让我的心动起来就变成让我的胃动起来，是你的脑袋瓜子想得出来的事呢。你想怎么做呢？
42	我要用异域风情的料理来勾起你对万千世界的向往，把你从家里蹲的标签解放出来！
43	真是莫名其妙的热血啊。不过无所谓，你要是办得到就试试好了。
44	唔……那么做哪种比较好呢……
45	好难决定呀。这样好了，我先做一些异域料理让您尝尝，看看您更偏向哪一种吧——
46	怎么样？您更喜欢哪种风格？
47	唔，我想我还是比较适应东方的口味。
48	好！那就我就做出这个东方文明古国的最强料理，用它来一决胜负！
49	你要跟谁一决胜负啊！？真是的——好吧，那我期待就是了。
