ID	Content
0	好……今天的准备也没有问题！
1	你辛苦了，离开店还有一会，先休息一下吧~
2	我没事，你才是最辛苦的，明明你本来不用这么忙碌的……
3	都什么时候了还在说这些，你别老觉得亏欠我，我是心甘情愿的！
4	而且，有你帮忙，我的生意好了这么多，我才应该感谢你呢！
5	谢谢你……有你这样的朋友，我真是太幸福了！
6	虽然有着不小的压力，但是能够和你这样一起经营食堂，我觉得很快乐哦~
7	我也是！其实，如果没有这件事，我原本还想着要找你一起组乐队来着~
8	组乐队啊……
9	那样一定也会很快乐吧……唉，还真怀念以前唱歌的日子呢。
10	唔……
11	如果你对音乐的热情无法排解……
12	不如，试一试把这种感情灌注到料理中？
13	咦？
14	住持曾经说，无论做什么，投入不一样的感情就能做出不一样的品质。
15	音乐和料理的结合会碰撞出什么呢？这样想想不是也挺有趣吗？
16	无论是一边唱歌一边做菜，还是用歌唱的方式去做菜，听起来都很不错啊——！
17	只要让身体跟随着音符的指引去行动的话——
18	哈啊——真的很畅快呢！
19	米斯琪，你认真的样子感觉整个人气势都不一样了！
20	真的吗？
21	这可能就是住持所说的，认真做事只是把事情做对，用心做事才能把事情做好！
22	这样的你……说不定诸如瞬间完成料理，隔空上菜，让大家都获得幸福之类的事情也做得到！
23	呜哇，听起来我好强。
24	认真的人果然就是会闪闪发光！
25	* 成功完成“音乐料理”可以随机获得不同buff：客人的耐心不下降，客人瞬间完食，和“投掷上菜” *
26	* 其中，“投掷上菜”可以不用到达顾客身边，而瞬间上菜/和顾客对话。用Q和E可以切换目标桌。请务必试试看！ *
