ID	Context
0	你为什么总到月亮上来呢？明明地上有意思多了。
1	我觉得这里也很有意思啊。
2	这就是所谓“围城”吗……
3	围城？……啊，是因为月都被静海包围着吗？
4	不是这个意思。
5	“围在城里的人想逃出来，城外的人想冲进去。”
6	你有听说过这句话吗？
7	没有……
8	月兔中有一个很爱读书的，不知道从哪里找了几本地上人写的书，总是翻来覆去地讲。
9	虽然听了很多次，不过内容我一点也没记住，就光记得书腰上的这句话了。
10	真有意思，月亮上的兔子还会特意去看地上的书，但在地上是不可能有兔子去看书的。
11	唔，月亮上的兔子多数也是不看的……
12	说起来，我记得幻想乡好像是没有海的，是吗？
13	是的。没想到我第一次见到海，竟然是在月亮上呢。
14	你是说静海？……虽然月都外面是辽阔的静海，但静海是死海，里面连微生物都不会有，更不会有鱼什么的。
15	什么也没有吗？那还不如三途河，至少有点水怪什么的……
16	不……那我觉得还不如什么都没有呢……
17	可是，那多无聊呀。
18	真是的——结果反而是没有海的幻想乡有各种各样的水产可以吃。好羡慕啊——
19	不过，没有海的幻想乡，也只能吃到些河鲜之类的吧。
20	虽然幻想乡本土只有河鲜，但是因为虚与实的结界，所以外面世界的海鲜有时候也会流入幻想乡。尤其是已经灭绝的那些。
21	虚与实的结界？
22	据说是妖怪贤者布下的结界，幻想乡是幻世界，外面世界是实体世界……具体到底是怎样我也说不清楚……
23	总之，越是外面世界不常见的东西，在幻想乡就会很变得很常见。
24	真好啊。月都要是也有这样有趣的结界就好了。
25	可是你们有月虹池呀，那个池子据说容纳着来自各种异世界的水生物呢。
26	但月都厌恶污秽，钓鱼只是陶冶情操，没有谁会去料理这些鱼……
27	唔……你如果只是想吃鱼的话，我回去给你做一些鱼带过来吧。
28	真的？！
29	假的哦～
30	……
31	哈哈，逗你的啦。你等一下，我马上给你带大餐回来——
32	我回来啦——
33	这么丰盛！太感谢了！！！那、那我就不客气了——
34	不用客气——
35	呜哇！你慢点吃，又没人和你抢……
36	多谢款待！好久、好久没有吃过这种大餐了——
37	居然全部吃完了……兔子的胃比我想象的要大呢……
38	唔……老实说，确实是撑得有点难受了……
39	再怎么喜欢吃也不能勉强啊！
40	因为每一道都很想吃……要是能在一道料理里吃尽各种想吃的海鲜就好了。
41	这个倒不是很难……
42	哇！你是说，真的可以在一道料理里应有尽有吗？
43	放心吧，我是专业的嘛！等我研制出新菜谱，你就可以经常到我的店里来吃了！
44	太好了！我、我会好好期待的！
