ID	Content
0	辉夜小姐，您在做什么呀？
1	看了不就知道吗？我在欣赏盆栽哦。
2	诶，就这个光秃秃的树枝吗……
3	虽然现在看起来是这样，可一旦开花、结果，枝上就会缀满美丽的七色球。
4	哇，我从来没见过这么奇妙的植物！
5	因为这株盆栽，是原本只存在于月之都的植物“优昙花”。
6	和地上传说中三千年一开的幻之花同名哦~
7	三、三千年才开花！？
8	只是同名而已。在月之都，即便过了三千年，它也既不长叶也不开花，更别说结果了。
9	真是漫长得叫人绝望啊……
10	顺便一说，我从前要求向我求婚的男子拿出的“蓬莱玉枝”这种宝物，就是指开花结果的优昙花枝哦~
11	您这不是故意为难人嘛……
12	确实是想为难人。不过……
13	也确实只有在地上，它才能结出美丽的七色之玉的果实。
14	诶？为什么月都的植物非要到地上才能开花结果啊？
15	因为，这是以污秽为养分的植物。
16	可是，您这盆栽不还是光秃秃的嘛？
17	那是因为我的能力，我赋予了这个房间“永远”。
18	越来越不明白了啊……
19	其中有不少因由，与你解释也是枉然。现在，我已经解除了这个永远的魔法。
20	那么说，它开花结果也只是时间问题了？
21	是呢……或许，当我找到想做的事的时候，优昙花的花就会开放了。
22	诶？为什么啊？
23	因为这样的话，我的心就会更加浑浊了吧。
24	唔，果然还是不明白……
25	呵呵。
26	不过，七色果的蓬莱玉枝啊……
27	辉夜小姐，您可以将缀满七色果的蓬莱玉枝画下来给我看一下吗？
28	嗯？
29	那个……我想试试把它做成料理！
30	……
31	地上人的想法真是难以理解啊。但越是这样，就越是有趣。
32	那您——
33	呵呵。若想要我的墨宝，就要解开我的谜题哦。
34	诶！？
35	嗯……既然是你的话，就给我做一道传说中有着文化底蕴的料理吧。这可比那五道谜题简单多了哦。
36	唔……我试试……
37	这可比那五道谜题简单多了哦。
38	你解开谜题了呢。
39	呼……
40	那么，就将我的墨宝赐予你——
41	非常感谢！等我做出来，欢迎您来品尝哦！
42	你究竟会“种”出怎样的蓬莱玉枝，我也非常期待呢。
