ID	Content
0	唔……这局棋到底该怎么破呢……
1	您好——
2	有入侵者！？速速离开！
3	诶诶——！？请等等——！我有话想对大天狗说——
4	开什么玩笑！大天狗大人日理万机，你以为随便是谁说见就见的吗！？
5	不是，我也没有真的要去见大天狗啦。是河童说——呜呜！她明明说只要告诉你我要在这儿开店，你就会去禀告大天狗——
6	……开店？
7	对对！我是夜雀食堂的老板娘兼厨娘，受河童邀请来这里开分店，想拜托你禀告一下大天狗，看看她有没有什么意见……
8	明白了。那你在这里等等，我马上去禀告。
9	诶？白狼天狗居然真的这么好说话……
10	虽然你的话有些异想天开，但毕竟大天狗大人才是决策者。我跑一趟很快的，你不要趁机乱跑哦！
11	好、好的！
12	我回来了。
13	啊！欢迎回来——！
14	大天狗大人说她十分欢迎。贵店在幻想乡口碑不错，能开在山下，也算是造福了天狗的胃。
15	夜雀食堂不知不觉已经这么火了吗？连这种大人物也知道啊……
16	别忘了报纸是谁家的。大天狗大人可是一手掌握着整个幻想乡的信息源呢！
17	……难道是从那个鸦天狗的报纸上知道的吗？
18	大天狗大人还说，那位的报纸这么乱来，你都能一声不吭，看来也不是什么胆大的妖怪，不至于会在山里掀起什么风浪。
19	大人物们想得真多啊……
20	不过，既然没有任何阻碍，那我也没有什么理由拒绝了，去答复荷取小姐吧！
