ID	Content
0	您好，妹红小姐！
1	每次在竹林看到妹红小姐都有种安心的感觉呢！
2	你又迷路了吗？
3	不是啦！妹红小姐，您知道吗？原来竹子也会开花哦！
4	竹子当然会开花。
5	哇！果然！
6	听说迷失竹林里有一片六十年才会开一次花的竹花林，妹红小姐知道在哪里吗？
7	知道是知道，但是六十年才盛开一次，不是你心血来潮就能够碰上的。
8	呜，好可惜……
9	六十年也不过转瞬。到时候再来看不就好了，有什么好可惜的。
10	就算对妖怪来说，六十年也不至于是转瞬之间啦……妹红小姐，您真的是人类吗？
11	别把人说得像幽灵一样。我当然是人类。
12	妹红小姐活了很久吧？
13	迄今已有一千三百年了。
14	以人类来说，这还真是相当长寿了啊……我都还没能活到这么久呢。
15	就算是妖怪也不可能比我活得更久……就算现阶段活得比我久，最终也会迎来消亡。而我，是绝对死不了的。
16	唔……突然有种悲凉的感觉。明明之前我一直觉得不老不死是很安逸的事情来着。
17	安逸？
18	至少不用害怕死亡，也不用担心饥饿，不是吗？
19	……
20	不老不死听起来很诱人吧？当初，我也被它迷惑了心智，做出了我永远无法原谅自己的忘恩负义之举……
21	妹红小姐？
22	然而，不老不死并没有世人想象中的那样好，它是包裹在糖衣下的诅咒。
23	……
24	在成为不死之身的最初三百年里，我被人类所厌恶，过着不躲起来就会给自己和周围带来麻烦的悲惨生活。
25	怎么会这样？
26	那时候的幻想乡与现状不同，人类断然无法接受我这样的异类，过长的寿命使我成为人类的眼中钉。
27	虽然得到了不死之身，却失去了归宿……
28	所以，在接下来的三百年里，我痛恨这个世界。
29	……
30	那时候，遇到妖怪也好不管什么也好，我都会马上将对方退治，以此来维持我那变得很稀薄的自我意识。
31	……幸好我们不是那时候相遇的。
32	再接下来的三百年，周围已经没有什么妖怪是我的对手了。
58	失去目标的我非常无聊……我被放逐在永远的虚无中，无计可施。
33	妹红小姐……
34	但这就是我要承受的罪孽。我知道了自己是不可能被救赎的，我只能学着接受自己的命运。
59	结果，你猜怎么着——再接下来的三百年里，我居然再次见到了那个不死的宿敌！
35	不死的宿敌，是指辉夜小姐吗？
36	没错。那家伙是把我的人生捣得一团糟的罪魁祸首！这么多年来，她也没落得什么好处，养尊处优的公主却在地上过起了东躲西藏的生活，真是活该啊！
37	她的出现就像是撒在我人生中的“辣椒”，无时无刻不在刺痛我的神经。|但复仇能让人充满力量，我在与她的死斗之中找到了乐趣，倒是不再活得那么浑浑噩噩了。
38	……
39	总归是个好结局……吧？
40	谁知道呢——
41	……虽然我无法理解过去的幻想乡是怎样的，但在如今的幻想乡里，像妹红小姐这样的存在绝对很轻易就能被接受了哦。
42	这话听起来，就像是要把我过去承受的痛苦否定掉。
43	反正妹红小姐有那么长的人生，区区一千年，迟早也是会忘掉的。
44	……迟早也是会忘掉……吗？
45	对了！我来将妹红小姐的过去做成料理吧。这样的话，就可以让您一口把痛苦的过去吃掉！
46	哈哈哈哈哈——！也就只有你这样的鸟脑袋，才能生出这么荒诞又有趣的想法。
47	嘿嘿。听着还不错吧！？作为参考，妹红小姐可以告诉我平常喜欢什么样的料理吗？
48	这就开始准备了吗？你这般热血沸腾的样子我倒是挺喜欢的——
49	我的话，应该是喜欢能够带来刺激的、仿佛燃起来一般的料理……那种传说中的料理似乎也不错。
50	燃起来的、传说……我明白了！我先做几种给您尝尝，看看哪种是您喜欢的！
51	还没准备好吗？
52	这么快就准备好了啊。
53	您快试试吧！
54	唔……这两种都很不错，很难抉择啊。
55	两种都不错嘛……我明白了，那我就索性做出同时包含这两种风味的料理吧！
56	那我就拭目以待了，试试做出能让我感受到活着的刺激的料理吧！
57	包在我身上！
