ID	Context
0	麻雀老板娘——来这边来这边——
1	怎么啦？
2	哎！你知道哪里可以搞到蘑菇吗？
3	诶？唔……我记得那边的道士好像有卖？
4	仙界这边产出的食材味道都偏甜，做出来的料理也有股清香的味道，不太合我的口味。
5	似乎是因为这边的食材一直被仙气滋润着……不过一般人是吃不出来区别的。
6	可我是怨灵啊。吃这种东西不是慢性自杀吗？……虽说本来就已经死了。
7	……
8	我都快忘记您是怨灵了。
9	我自己都差点忘了~
10	……我有点不明白，您这样心胸宽阔的人，为什么会变成怨灵呢？
11	那当然是因为心里怀有怨恨啦。
12	难道是怨恨佛教？
13	不是不是。啊——也不能说不是——
14	总之，这不是我变成怨灵的直接原因啦。
15	那究竟是因为什么呀？
16	原因已经不重要了，都过了这么多年——
17	我发现你还真是八卦呀！所以说，你到底知不知道哪里还能弄到蘑菇？最好是味道比较浓郁的。
18	唔……说到蘑菇的话，果然还是那里种类最丰富吧……
19	博丽神社
20	那儿的蘑菇长得就像它们的巫女一样寒酸。
21	旧地狱
22	不行不行！那里是我绝对不能踏足的地方。
23	魔法森林
24	命莲寺
25	被佛教香火熏过的蘑菇，想想都觉得难吃。
26	魔法森林的环境可以说和这里正好相反，或许您会比较喜欢那儿产出的蘑菇。
27	魔法森林？
28	您没听说过吗？
29	啊啊。就是那个住着很多家里蹲魔女的森林吗？
30	家里蹲魔女……嗯，这么说也没错……
31	行！回头我去那儿看看！
32	说起来，您寻找蘑菇是要做什么料理吗？
33	啊，我早上入手到了一些嫩肉，想夹上蘑菇煎着吃。
34	好新奇的料理方法！
35	作为侍奉太子大人的人，我们本就擅长厨艺。这些年月里，我更是学了不少民间的料理哟~
36	不仅喜欢做料理，我看您也挺喜欢吃的，明明是幽灵……
37	唔……怎么突然感觉有点恶寒……
38	啥？你是想到什么人了吗？
39	唔……
40	我和睡一觉就度过了千年的太子大人以及布都她们不同，这么长的时光里，我一直孤独地守护在大祀庙……
41	唯有美食可以消解我的寂寞！要说那段时间有什么美妙之处，就是可以幸福地吃独食了~
42	哈哈哈。您当心点，可别一不小心就成佛了。
43	的确呢。
44	我对您刚刚说的料理很感兴趣。不如我们来交换自己做的蘑菇料理吧？
45	没问题！来互相学习吧！
46	久等了——！
47	你做得还真不少啊。
48	不知道您会喜欢哪种口味，所以我做了很多！
49	哈哈哈！没关系！幽灵的胃可是无底洞啊。我会一点不剩地吃光的！
50	那我……
51	哎呀！差点忘了——我这边的“香煎双菇肉卷”，也请你好好品尝啦！
52	哇！看起来就很美味的样子！
53	你喜欢的话，吃完我教你怎么做吧！
54	真的吗！？太感谢您了！
55	小事小事！那我就开动啦——
56	我、我也不客气啦——
