ID	Context
0	《文文。新闻》新刊来啦——
1	……
2	您这报纸写的都是些什么啊……
3	哦哦——抱歉发错了，这是给人类看的——
4	给——这才是专门给不识字的文盲准备的版本——
5	才不是文盲啦！我好歹也认识妖兽文……
6	所谓妖兽文不就是些鬼画符么？人类几千年前就已经不使用象形文字，你们也该与时俱进了。
7	诶——现在这样就挺好的啦——
8	真的好吗？你现在毕竟还做着人类的生意呢，多少还是有些不便之处吧？
9	唔……
10	其实呢，现在正是好机会——
11	虽然最近纸价下降了，但在幻想乡里印刷这件事仍然是奢侈的。
12	每次出版报纸都要准备各种文字版本，实在是太浪费了。
13	所以天狗首脑打算发动一次大规模扫盲行动，让文化上落后的的妖怪也能学习新时代的文字，这样以后印刷报纸的成本也能大大降低。
14	由天狗来给幻想乡教知识吗……
15	啊呀。我们倒是想，但谁都不会同意吧。
16	那由谁来教大家识字呢？
17	村子里不是有个热衷教书育人的半兽老师嘛~
18	慧音老师！？
19	没错，她一点也没有犹豫便应下了这份差事。真是让人肃然起敬呐。
20	竟然把慧音老师也牵扯进来……天狗也太狡猾了。既得到了利益和虚名，还一点力气都不用出……
21	得到利益的不止是天狗一方吧？
22	天狗固然是希望能降低纸张和印刷成本，但这也是很久以后的事了。
23	以当下的眼光来看，像你这样的落后妖怪才是真正的得益者。
24	就、就算您这么说……
25	何况，我们天狗也不是一点力都不出哟——
26	我们会为参与扫盲行动的妖怪提供梅子茶泡饭作为学堂餐。
27	为什么是梅子茶泡饭？
28	啊呀。最近山里的梅子结得有点多了。
29	……
30	怎么？你还瞧不上梅子茶泡饭吗？
31	只是觉得听起来有点敷衍……
32	看来你完全不了解茶泡饭文化啊。
33	茶泡饭所用的汤汁通常为煎茶、烘焙茶或富有柴鱼香气的高汤。热茶水必须要没过米饭的三分之二，还须用热腾腾的米饭做出来才好吃，可一点也不敷衍。
34	原来这才是茶泡饭……
35	呵呵。有机会你也可以做做看哦~
36	……
37	我明白了。抱歉……文文小姐，刚刚误会您了……
38	那么，扫盲课你也会去吧？
39	我、我尽量……
40	对了——还有一件事——
41	您请说！
42	报纸，你还没看呢。
43	……
44	“恐怖！在深夜中蓦地出现的头颅伞！？”
45	……
46	什么呀！不就只是伞的付丧神和飞头蛮在玩转伞游戏嘛！
47	报纸这东西，如果不写得怪异而有趣的话，谁也不会去看的。
48	您干脆直接去写怪诞小说算了？
49	那怎么行。我可是决心要在新闻记者这条路上走到黑的哦~
50	完全不明白……
