ID	Context
0	依姬小姐，我打听到了一些有关永琳小姐的事。
1	什么！？你为什么要打听师父大人的事？
2	您不是一直都很关心永琳小姐在地上过得怎样嘛，所以我特别留意了一下关于她的事情。
3	……是为了我吗？……麻烦你了。
4	不过，我也只是打听到和蓬莱药局相关的事……
5	那是当然。师父大人不想让别人知道的事任谁也无法打听。你所能听到的，都是师父大人愿意让大家知道的事。
6	这样啊……
7	这样正好。麻烦你了，请多给我讲讲师父大人在地上的事吧。
8	嗯！我听说永琳小姐虽然开了药局，但好像并不看重药费……
9	就算药效很好也只收一点适当的费用，甚至不付她也会耐心等待呢！
10	师父大人所谋划的当然不会是钱帛这种小事。
11	还有对于突然登门造访就诊的病人，她都会亲切地诊断。无论对方是人类还是妖怪哦。
12	是吗……师父大人纡尊降贵为地上住民诊断，这份恩泽是降临在地上的天幸，希望那些得师父大人治疗的人能明白这一点。
13	客人们都很感谢永琳小姐啦。偶尔聊起永琳小姐，也都说她待人温柔又亲切。就是经常会说一些让人难以理解的话。
14	毕竟师父大人的头脑远远凌驾于人类之上，就连月都能理解她的人都少之甚少。
15	还有就是，永琳小姐会免费做一些药派送到各个家里的药箱呢。
16	诶？免费的药？
17	是的！……不，也不算是完全免费。好像是到了季节转变期，她会派人去确认状况，只对减少使用掉的部分进行收费。
18	原来如此。不愧是师父大人，思虑相当周全。
19	可是……师父大人……
20	……
21	师父大人她，到底为什么要做这些事呢？
22	唔，这我也不清楚……
23	既然师父大人如此礼待地上住民，那么我也不该以鄙夷的眼光来看待师父大人的顾客。
24	依姬小姐平时看起来气势那么强，但是每次听着关于永琳小姐的事时，眼里的憧憬藏都藏不住呢。
25	……
26	我看起来是这样吗？
27	抱歉！我、我是不是又说了些自以为是的话……
28	你也不用这么拘谨，这并不是那么不可触碰的话题。
29	但是，也是时候结束闲聊了。接下来继续进行料理的修行吧。
30	是——！
31	还记得上次说起“液氮技术”的时候，提到的“真空低温慢煮"吗？
32	好像……大概……或许有点印象？
33	这“真空低温慢煮"法，简单来说就是将烹饪材料放置于真空包装袋，再放入恒温水浴锅中，以45~80摄氏度左右的低温长时间炖煮的烹饪方式。
34	摄氏度？
35	没错。分子料理的烹饪过程，是绝对不会仅仅写“中火小火”，而是会严格的控制时间与温度。
36	那真空包装呢？
37	真空包装烹饪能减少食材有风味的流失，在烹饪过程中能锁住水分并防止外来味道的污染，可以让材料保持原味而且更富有营养。|同时也能防止细菌滋生，让食材更有效从水或蒸汽中吸收热量。
38	原来还有这种食材处理手段……
39	多说不如多做。你去准备一些牛肉，我们直接上手试试吧。
40	好的！
41	依姬小姐！食材已经准备好了！
42	辛苦了。那就开始吧——
43	用分子料理方法烹饪牛肉，要提前把牛肉抽真空放入密封袋，使其最大程度保留美味也避免了加热时的其他反应。
44	好的！下一步呢？
45	之后把这些密封袋放入恒温水浴中严格控制反应温度和时间，以此保证牛肉中纤维的完全解化。隔绝空气使牛肉在这个过程不会被过分氧化，营养物质也能紧锁其中。
46	原来如此！……虽然还是不太明白，不过我记下来了！
47	这样做出来的牛肉不仅最大限度保证原汁原味，还有着海绵般软嫩的口感哦。
48	唔咕……感觉口水都忍不住要流下好长一串了！
49	这就是真空低温慢煮法。掌握了这个技术后，你就可以试试这本旧籍上记载的料理了——
50	这、这就是这次的作业……
51	这次的作业颇有难度。但相信现在的你是可以攻克下来的！
52	是！我会竭尽全力完成的！
