ID	Context
0	没想到是你负责接应我在月都特训相关事宜，以后请多多指教啦！
1	啊、是的！我一直在等你，请多多指教！
2	之后就麻烦你啦。那么，丰姬小姐和依姬小姐安排了什么的特训内容呢？
3	是针对“犯人”的特攻训练哦！听说地上现在有一个厉害的坏家伙在到处作乱对吗？
4	是的，听说是来自地狱的逃犯……但是更多信息我也不太清楚。
5	不过月之贤者和幻想乡的贤者都出面了，我想应该是十分严重的事态发生了……
6	我的朋友也接连成为了“犯人”的目标，所以……
7	如果我能做点什么，能帮助到大家，我一定会拼尽全力去做的！
8	放心吧！丰姬大人和依姬大人已经第一时间通过各种渠道进行调查，也初步了解了敌人的弱点和攻略方式。
9	我现在就把我所知道的全部告诉你，一定要认真听。
10	没问题！我已经把耳朵准备好了！
11	这次的敌人，主要是通过夺舍别人的身体来搞事情的。
12	她的能力不仅可以附身目标，而且还能使用被附身之人的能力，但是月都正好有对策的办法！
13	那真是太好了！是什么对策？
14	就是让你针对敌人的弱点进行特攻训练！现在的你，需要的正是“看破”的能力！
15	“看破”？
16	丰姬大人说过，无论敌人再如何完美的模仿，也终究不是本人，一定会留下“不自然”的细节。
17	看破这种微小不自然，正是现在月之使者的天赋，同时也是每天刻苦训练、不断巩固的基础能力。
18	月之使者每天都在训练这项技能吗？
19	……说到底，月之使者其实就只是月亮上的兔子。
20	兔子本身就是对环境、外界、事物的微动观察的细致入微的种族。
21	因为任何小小的变数都能杀死兔子……所以兔子总能从一个眼神或一个表情中感受到违和与危险，然后拼命回避。
22	这一点被广泛的用在作战当中，无往不利。近年来在依姬大人的强化训练下，月之使者们的微动观察水准更是到了炉火纯青的地步。
23	这其中最出类拔萃的……就是曾经的那位铃仙了。她能够完美又优雅地回避所有危险，但她最终选择却是……
24	嗯？
25	算了，都是往事了。总之，丰姬大人为你准备了三场关于微动的训练。
26	像兔子一样感知风险，像兔子一样察觉异常，是吗？
27	是的，要对兔子高看一眼哦。跟我来吧。
28	好的——！
