ID	Content
0	荷取小姐，河童们的手上怎么都拿着书啊？
1	新一批的印刷品到货了，正准备给孩子们分下去让她们学习呢。
2	河童也很注重孩子的教育啊……是些什么书呢？
3	你也会对书感兴趣吗？给你一两本看看吧——
4	谢谢……唔，这种我看不懂……
5	你手上的这两本是《河童相传胡瓜遣》和《你也行！黄瓜的品种改良》——
6	全是黄瓜相关的书啊……
7	黄瓜可是河童重要的嗜好品，随着河童数量的增加，嗜好品的供给也得跟上才行啊。
8	难怪你们要开垦这么一片黄瓜田。
9	过去像黄瓜这种嗜好品都是从人类那儿掠夺来的，且不说现在的幻想乡已经不合适再这样做了，自给自足总归是最稳妥的方式。
10	河童不管在工业上还是农业上都游刃有余，真是厉害的种族天赋啊……
11	这并不是什么种族天赋——
12	为了不至于不了解新讯息而和时代潮流脱节，我们从不间断阅读新科技、新知识的书籍。
13	别小看我们的求知心。在做什么事情之前，了解充分是必须的。这才是我们能够成事的诀窍哦。
14	求知心吗……
15	既然这样，我有件事想要请教你！
16	哦？说来听听吧~
17	你们这片黄瓜田的收成特别好，不仅收获周期短，味道也尤其好！这是为什么？
18	你还好意思问呢，平时没少来偷摘吧……
19	嘿嘿，我可是当着您的面摘的，不能算是偷摘吧？
20	……算啦，我既然能邀请你来开店，当然不会和你计较这点黄瓜。
21	关于你说的问题，那是因为我们的黄瓜异于凡品——
22	喏——你手上这本《你也行！黄瓜的品种改良》，就是我们前些年意外得到的珍品。
23	归功于这本书，我们开始改良了黄瓜的品种，并在这些年里进一步制作出了特化于河童的黄瓜。
24	原来如此……知识的力量果然很强大！那这本——
25	唔，这本叫什么……麻瓜河童？这本书有什么用呀？
26	……是《河童相传胡瓜遣》。这个嘛，是把黄瓜的保存方法和食谱菜单化的东西。前半部分模仿了人类的书籍，后半部分交织了河童的文字，也难怪你看不懂。
27	虽然很好奇你们为什么要把文字弄得这么复杂……但是更好奇黄瓜的菜谱！请告诉我吧！
28	嘿嘿，既然你问到了这个——
29	那我就再自卖自夸一下好了。这可不单单是菜谱哦！
30	只要拿着书把黄瓜摆在面前施加魔力，谁都能按照书里的魔力加工黄瓜——
31	那不就是魔导书吗！？等等——你刚刚说这些书是在村子里印刷的，难道——
32	没错！你以为我为什么要埋下那么多机关？就是为了让人类没有察觉地为我们大量印刷妖魔书哦。
33	河童真可怕……等等，别扯远了，所以更好地保存黄瓜并且食谱化的方法到底是什么？
34	你去摘几根黄瓜过来，我给你演示一下吧。
35	好的！
36	看着咯，这本胡瓜魔导书的妙用——
37	……怎么样？看明白了吗？
38	这——
39	这不就是腌黄瓜吗！！？
40	腌黄瓜虽然操作简单，但是要放置很长时间。经过我们的技术改良，现在基本可以实现即腌即食，保存起来也更便捷了。
41	嗯……既然有这样的机遇，那我也来腌一些黄瓜试试吧！
