ID	Content
0	辉夜小姐，您从月亮来到地上也有几年了，对幻想乡还习惯吗？
1	嗯？我已经在这里住了上千年了。
2	是这样吗！？可是，好像这几年才出现关于你们的传言啊……
3	虽然在这里住了很长时间，但我的时间却是以那个事件为契机才开始转动的。
4	那个事件……是指满月从幻想乡消失吗？
5	好像确实是从那之后，才听说幻想乡有神秘的外星人……
6	没想到原来你们已经住进来上千年了啊，为什么之前完全没有听说过你们呢？
7	有许多原因……
8	作为逃亡的公主，我不得不躲避月之使者的追捕，所以对永远亭施加了永远的魔法。
9	永远的魔法？
10	所谓永远的魔法，就是停止一切历史的行进，拒绝任何污秽以及变化的魔法。
11	所以，虽然你们一直都在这里，但是谁也不知道你们的存在……
12	总觉得有些寂寞啊。一千年，就算是对妖怪来说，都是一段十分漫长的岁月了。
13	是啊。现在看来，因害怕月之都的使者而惶惶不可终日的自己真是十分可笑。
14	唔，那后来是为什么解除了魔法呢？
15	或许是因为，看到地上的人类与妖怪的相处之后，感到羡慕了吧。
16	羡慕……吗？
17	无论什么事情，按照环境因素去行事就会心生厌倦和拘束感。
18	我已经厌倦了千年里都只为一件事烦恼。
19	不会总为同一件事烦恼，把讨厌的事一件件地忘掉，我也想变成那样的人。
20	啊，我不管是讨厌的事情还是喜欢的事情都会一件件地忘掉呢！
21	这是两回事。你只是单纯脑子不够用，你倒是能记住点什么才好吧。
22	才不是呢，我也有绝对不会忘记的事情啦！
23	是吗？
24	至少，每天开店的事情我可都没有忘！
25	这件事也不过是被推着走罢了，你的意识在其中究竟起到了多少作用也不好说。
26	什——为什么要这样说啊！？
27	我也是……我也是在为了我的梦想而拼命努力啊！
28	你的梦想？
29	对啊！我之所以每天努力开店，就是为了实现我想要开演唱会的梦想！
30	是吗……你也有你自己的想法呢……
31	啊啊——就连你也找到了自己想要做的事情啊——
32	唔，说到这个……
33	其实我一直想邀请您来参加我的演唱会……您愿意来吗？
34	炫耀？
35	诶！？怎、怎么会！我不是——
36	呵呵。反正也是闲着，去看看应该也挺有趣的。
37	唔……那这张vip入场票……
38	我就姑且收下吧。
39	太好了！静候光临——虽然这么说，其实还没开始办起来呢。
40	能找到自己想做的事情本身就是一件非常幸运的事。接下来只要不放弃就好。
41	是！我一定会坚持办起来的！
42	虽说只是姑且收下这张门票……但既然这张门票承载了你的满腔真诚，我不回礼实在是有失礼节。
43	不用啦……
44	一会儿我会让铃仙将回礼送到你的府上，就当做是预祝你演唱会成功的贺礼吧。
45	那……那我就不客气了！谢谢你，辉夜小姐。
