ID	Context
0	老板娘——你今天又来走亲访友啦——
1	……您身上这种现代与古代交融的感觉还挺奇妙的。
2	哎——我还以为自己已经和现代人没两样了。
3	其实，我觉得稍微保留点落伍的作风也不错。不如说这就是您的风格。
4	我可不想以落伍为风格呐。
5	那可不好说……
6	你的意思是说，这是我故意为之？
7	与其说是故意，或许说是潜意识在行动更合适？
8	愿闻其详。
9	唔……怎么说呢……
10	您明明是一位博古观今的仙人，无论是风水还是八卦……那种一团乱麻的东西您都能讲得头头是道，最后却被幻想乡的常识给难倒了……
11	给人一种——究竟是精英还是笨拙啊？这样的矛盾感……
12	何足为奇？常识往往才是最难以改变的。
13	可是，您来幻想乡的时间也不短了。和您一起复活的神子小姐就非常现代化。
14	我自然不能和太子大人相提并论……
15	不，要是提到太子大人的话……
16	怎么了？
17	……原来如此。我大概明白你的意思了。
18	诶？我自己都还没完全弄明白呢……
19	你是想说，我的内心深处在抗拒变化吧？
20	唔……好像是有这种感觉……但也说不通呀。如果是这样，您又怎么会改变信仰呢？
21	物部氏崇拜日本自古的神祇，也就是信仰神道教。
22	我“生前”没有接纳从大陆传来的佛教，反而信仰了与自古以来的神道教更接近的道教。表面看虽也称得上是一种转变，实际却是相当保守的选择。
23	是这样吗？
24	对我来说，道教这种自然信仰的意义跟神道的那方面根本没多大变化。在学习道教之前，已经存在于我身上的东西现在也依旧在行使着。
25	也就是说，您虽然改变了信仰，实际上自己的生活习惯并没有怎么改变？
26	正是。而改变常识等于否定自己过去的思维，所以对我来说尤为艰难。复活的时候也是如此……我竟然一直都没有注意到自己的内心……
27	复活的时候？
28	成为尸解仙的方法有很多，你或许也有所耳闻……我们所用的方法是完全舍弃肉体，把灵魂寄宿到某个对象之上。
29	到适当的时候，这对象就会变成自己的姿态，取而代之尸体就会变化为对象的姿态。
30	就像“大变活人”的魔术呢。
31	虽然早已知道复活的时候会舍弃自己的肉体，变化成什么姿态在某程度上是自由的……|但我终究无法彻底与自己告别，所以还是最大程度保留着自己原来的样子，结果从内至外都散发着古老的传统感，与周遭格格不入。
32	太子大人就比我洒脱多了。她干脆且彻底地放弃了自己的过去，变成了这种比较跟现代合得来的姿态。
33	神子小姐做得是不是有点太彻底了……
34	太子大人总是走在变革的最前沿，这份敢于破釜沉舟的魄力正是太子大人的魅力。
35	如此一来，我也明白自己的瓶颈是在何处了。谢谢你的点拨。
36	不……基本都是您自己捋出来的……
37	若不是你，我无法注意到这一点。真是当局者迷啊……看来，今后得更加主动地去接触幻想乡的新生事物，从根本上改变自己的思维习惯。
38	这样也不错！说起来，幻想乡的新生事物——我的演唱会也算是吧？
39	演唱会？
40	没错。我和响子组成了乐队——鸟兽伎乐，正在努力筹办我们的演唱会！
41	这将是一个人类、妖怪、幽灵、妖精、仙人等等所有种族都能汇聚一堂的神奇演唱会哦！
42	……换做从前，我实在难以接受和妖怪把酒言欢。但幻想乡是个神奇的地方，我渐渐意识到，身在此处的我与妖怪或许无甚区别。
43	既如此，就将这个的演唱会视为突破自我的第一站吧！
44	欢迎欢迎！我会提前为您准备好VIP坐席的！
45	有劳了！回想起来，我真是一直都在承蒙你的帮助与照顾……
46	哪有这回事！我也在您身上学到了很多呢！
47	那都是你自己的本事。我不该一直被动，也让我主动地回报一下你吧——
48	我在你店里用餐的时候，注意到你烤架的火力似乎不太均匀？
49	是这样吗？那个烤架用了也不久，这么快就坏了吗……
50	倒不是它坏了，只是目前市面上的烤架均有其设计弊端。我曾经为了更好地玩火——咳！我曾改造过一个烤架，使其火力燃得更加强劲且均匀——
51	为了玩火改造烤架？
52	总、总之——如今看来那个烤架似乎能在你的店里派上用场。就当作是我为你的梦想添的一把薪火吧！
53	非常感谢！我、我也会努力办好演唱会，一定给你带来最新奇有趣的体验！
54	那就一言为定了！
