ID	Context
0	号外、号外——！
1	哇——怎、怎么了！？
2	妖怪之山上出现了人类遇险者——
3	遇险之人竟是博丽神社的巫女。
4	是博丽灵梦——
5	遇险原因目前推测是缺氧窒息——
6	什么——！？灵梦小姐现在怎么样了？
7	放心吧，灵梦已经在天狗们的嘲笑中被抬回了博丽神社。真是丢死人了呐。
8	……
9	为什么会缺氧呢？
10	大概是在矿洞里呆太久了吧。
11	咦？山里有矿洞吗？
12	有哦。而且是可以挖出龙珠的魔法矿洞呢。
13	龙珠！？……是什么？
14	是自太古时代传承至今的伊奘诺物质哦。这可是远早于人类诞生之时便已存在的、人智难以企及的矿物。
15	虽然不太理解有什么用，不过听起来很值钱的样子？
16	是呢，只要知道这点就足够了。但那些龙珠是大天狗的囊中之物，巫女想要靠它发财是不可能的。
17	大天狗也想靠龙珠发财吗？
18	和巫女那种纯粹想发笔横财的情况当然不一样，大天狗谋划的是更庞大的利益。
19	听起来很厉害的样子。把这个作为新闻应该会有很多人感兴趣吧，为什么您不去报导呢？
20	你对新闻的敏感度也提高了啊——
21	我确实也调查了一些，但这个事件既然涉及到天狗社会高层的决策……也只能放弃了。
22	咦？我还以为以您的性格，一定会追踪到最后呢。
23	就算调查到最后也只不过是满足了自己的好奇心。这必然是无法刊登的新闻。
24	唔……
25	又要写出抓眼球的新闻，又要小心触碰到上级的利益……
26	天狗的社会制度，有种在夹缝中生存的感觉呢。
27	这就是职场呀——
28	没有眼力见的愣头青是活不下去的哟。
29	这样看来，还是做我们这样的小妖怪好呢~
30	呵呵。是呢~不过麻雀和乌鸦，我还是更喜欢乌鸦呐~
31	都一样啦。
32	哪里一样了？
33	乌鸦和麻雀都是杂食性的鸟类。不挑食的都是好孩子！
34	……
35	呵呵。说起来，最近乌鸦们找到了一个好地方——
36	里面似乎藏了一些珍贵的食材。怎么样，想去寻宝吗？
37	诶诶——！在哪里？
38	就在那座颠倒的天空之城里。宝物藏在了簋之后。
39	簋？
40	就是碗的后面哦。去找找吧~
41	好的！！等我找到了宝物拿来给您看看！
42	文文小姐，我在您说的地点找到了这些——
43	原来是海胆。这么说来，那个地方是……
44	是什么？
45	呵呵。没什么。你以后可以常去那个地方搜寻一下，说不定能拾到些好东西哦~
46	可是……这应该是谁放在那里的吧？
47	谁知道呢~说不定是海螺小姐的礼物呢~
48	那太好了！我最近正想试试做不同的蛋料理，和今天得到的食材融合不知道能藏出怎样的火花呢？
49	那还真是令人期待呐~
