ID	Content
0	呼……终于又回到忙碌的日常了。
1	是啊，莫名其妙就被牵扯到别人的恩怨里，我也是服了你了。
2	我也没办法啊，她们都比我强太多了。
3	果然幻想乡里最强的种族就是人类……话说她们真的算人类吗？
4	我也不清楚……
5	不过，经过这次的事，我觉得她们其实也没那么可怕。
6	不管她们是什么身份、有怎样的过去，本质上都还是少女嘛。
7	少女？我们两个“妖怪”加起来都没有她们其中一个“人类”活得久吧？
8	这和年龄无关啦。
9	不过，确实也要感谢她们呢。
10	你还记得我们为什么来这里开店吗？
11	是……为什么来着？
12	……我说你啊！不是灵梦小姐提议你来这里修行吗？
13	啊——
14	因为她们的一番折腾，你现在的烹饪气势提高了不少呢。
15	毕竟跟着两个上千岁的大人物闹腾了几天，还一直都在做那样的高级料理……
16	我记得这个比赛，是那个公主提出来的吧，难道她也知道些什么吗？
17	嗯？
18	算了……应该是我多想吧，反正咱只要做自己就可以啦~
19	什么嘛，故弄玄虚真讨厌。
20	不过……既然你说我现在气势提升了，或许我能够再去挑战一下那个冥界幻境……
21	但是，没有妖梦小姐的话，那个地方是去不了的吧？
22	也是。好久没见到妖梦小姐了，不知道她在干什么呢……
