ID	Content
0	天子大人为什么会经常出现在神社这边呢？
1	啊，因为我在神社下面插入了一块要石。
2	要石是什么？
3	不是跟你说过吗？就是镇压地震，守护大地的东西。
4	啊！就是我店后面那个像腌菜石一样的东西吗！？
5	这个腌菜石的说法到底是怎么传开的啊……
6	不过，你看到的那个腌菜……要石只是赝品罢了，真正的要石被我埋在地下深处。
7	不管埋得多深，只要被妖精们知道了，都有可能会被挖出来玩呢。
8	这可不是玩物。如若拔出要石，将会动摇整个幻想乡的地基，继而引发大地震。地表下沉、土崩石摧都只在一瞬。
9	诶！？？为什么您要在神社下面埋下这样的地雷啊！？
10	唔，之前玩异变游戏的时候弄了一个小小的地震，结果似乎撼动了地基，出现了真正的地震先兆……
11	异、异变游戏！？？
12	结果，为了帮助幻想乡不被地震摧毁，我才埋下这块要石。顺便还给自己增加个住处，不是一举两得吗？
13	什么一举两得啊，这不全是您闯的祸吗……
14	总之，要石已经插下就拔不出来了。
15	您真是……这真的没问题吗？
16	没问题，我会经常过来视察的。
17	事已至此，也只能这样了……
18	说起来，你那小店比我上次来的时候看起来更加像模像样了嘛。虽然还是很寒酸。
19	就不能不加后面那半句吗……
20	总归是地上的下等妖怪，能做到这程度也差不多到极限了吧。
21	反正我闲着也无聊，要不要让我来帮你经营？
22	不、不必了……
23	用我们豪华的天界风格来冲刷一番，保管让那家寒酸的店焕然一新。
24	诶！？
25	这、这不太好吧……
26	怎么，你对我的天界风格有什么不满吗？
27	不是……我……
28	区区匍匐在地上的妖怪，谅你也不敢！那就这样决定了。
29	那家店从现在开始被我征用了，你就给我当厨房打工的吧。
30	……
31	（这可怎么办，得赶紧想想办法才行！）
32	天子大人愿意纡尊降贵来打理区区一个小食堂，那真是地上的殊荣……
33	哼，你这不是挺懂的嘛！
34	嗯，这事要是传出去，大家应该都会觉得倍有面子吧？堂堂天人居然要给地上这些下等人服务呢……
35	……唔…………
36	能够享受天子大人给自己斟茶递水、端碗做饭的服务，就算在天界也过不上这样的生活吧？
37	这、这个……
38	这么一想，甚至感觉地上的生活比天上还要高一等呢。
39	……仔细想想，你们还不配让我来服侍，这件事就暂且算了吧。
40	呼……太好了……
41	太好了？
42	（不好，太高兴所以不小心说出来了。）
43	那个……突然想起最近是桃子成熟的季节。听说天界有很多桃树，想着您可能会因此倍感亲切，所以说太好了……
44	一点也不好，天界只有桃子，我已经吃腻了啊。
45	诶？只吃桃子吗？
46	差不多吧，只要是跟桃子有关的都吃了不少。
47	能够忍受这种生活的天人大人们真是厉害啊。
48	就是说啊！天上那些老家伙没一个是正常的。
49	呵呵……啊，这样的话，天界肯定有不少关于桃的料理吧？
50	能够成为天人的人，一般都没有什么欲望。包括食欲。
51	所以几乎不会有人下功夫去研究复杂的料理，顶多就是做做桃花羹的程度。
52	诶……桃花羹吗？不愧是天界，我第一次听说这道料理。
53	这个做法很简单，给你写个菜谱你自己去看吧。
54	真的吗！这还真是意外之喜！太感谢您了！
55	这种东西我早就吃腻了，就当做本天人带给你们地上的恩泽吧。
