ID	Context
0	幻想乡很少有乘船的机会，好无聊啊——
1	还是去三途河玩吧！
2	……那种地方有什么好玩的。
3	可好玩了。比如往偷懒的死神的船上灌水——
4	您也太乱来了吧！？居然往三途河的渡船里灌水！
5	哈哈哈！这算什么——
6	我还曾经淹没过地狱里的核聚变炉呢！
7	住持小姐到底是怎么想的，居然让您这种一心只想要沉船的家伙来担任船长……
8	谁知道呢——
9	别说是你，就连我自己、就算过了千年，我也一样想不通。
10	不过，既然圣大人把圣辇船交到了我的手里，我就绝对不会让这艘船沉没。也是自那以后，我把手里的舀子换成了没有底的舀子……
11	自那以后？
12	最初，我只是一个被缚于海中的无聊的幽灵。无聊得只能让过往的船只沉没来度日——
13	您打发时间的手段从古至今都没变呢。
14	变了哦——因为那个人来了——
15	是住持小姐吧？她一定是去解救您的！
16	不……当时的她还是众望攸归的僧侣，受人类所托来退治我这个海上的恶灵。
17	诶！？那您……
18	哈哈哈。难得有这么一个德高望重的僧侣过来，要是让她的船沉没，我的妖力一定会大大提升，说不定还能一举解开海的束缚，去袭击其他地方的人类——
19	当时的我，只想着拼劲全力让她的船沉没呢。
20	怎么会这样！？那后来呢？
21	后来……我遵从自己的内心，拼劲一切让她的船沉没了。只是……
22	只、只是什么！？
23	你听得可真起劲。这个故事的结果你不是已经知道了吗？我们现在——
24	等等——！讲故事的时候剧透是很差劲的事哦！请按部就班地说嘛——！
25	……只是，我一点成就感也没有。因为圣大人她没有任何抵抗。比一般的人类还要没有防备。就只是一瞬间，她和船都沉没了——
26	呜哇——！怎么会——
27	就在这个时候，不可思议的事情发生了。一艘闪烁着光辉的船从水中喷薄而出。无论过了多久，我也无法忘记……那是我曾经乘坐过的最后的船。
28	啊！也就是说……
29	圣大人当时就站在那艘船上。光之船的辉耀照在她的身上，衬得她整个人光芒万丈——
30	「我们乘坐的船，因为意外而沉没了。我用法力造出的船，是特殊的船，因此没人能够操纵它。」
31	这是什么意思？
32	是啊……到底是什么意思呢……就在我茫然若失的时候，她向离不开水的我伸出了手……
33	「你来操纵这只船。」
34	……住持小姐她…………
35	就是这一句话，让我从此脱离了那片封印我的诅咒之海。
36	真是一个动人的故事。难怪您这种胡作非为的家伙会对住持小姐这么恭敬……
37	……也没有很胡作非为吧？
38	您真是一点自觉也没有啊。如果我是您，我一定会更加努力地报答住持小姐的恩情！
39	……那如果是你，会怎么报答呢？
40	唔……当然是为她做些能让她开心的事……
41	比如呢？
42	一时间我也……啊！住持小姐不是吃素吗？如果是我的话，就天天变着花样给她做最美味的斋菜！
43	唔……斋菜吗……
44	说起来，当她还是人类的时候，似乎经常吃一个叫做什么十八罗汉的斋菜……到了幻想乡以后，由于身边的弟子几乎都是妖怪，她的斋菜也不太讲究精致了……
45	就是这个！如果能让她品尝到这道由你亲手制作的、盛满了你的心意与回忆的料理，一定会很开心！
46	诶！？你知道怎么做那道菜吗？
47	我不知道……但是我相信，珍惜着与住持小姐的羁绊的你，一定不会忘记任何关于住持小姐的事。仔细回想一下，那究竟是一道怎样的料理吧？
48	就算你这么说，可我对斋菜几乎一窍不通……光有干劲不得办法，和盲头苍蝇有什么区别？
49	好可惜……就这样放弃吗……
50	船长的字典里可没有“放弃”两个字哦！我想说的是，你作为专业人士，能帮我找些不可思议的斋菜的参考吗？或许我能从中找到些头绪。
51	我就知道您不会轻易退缩的！交给我吧！
52	真是不可思议的斋菜……
53	让我想起圣大人当初常吃的那道料理，也是这般不可思议……
54	您想起来了吗！？
55	嗯！不过，虽然想起来了，可是料理什么的……尤其是斋菜，我实在不擅长啊……
56	我来教你吧！只要有菜谱我就能做出来！
57	真的！？
58	包在我身上！就当做是听故事的茶费了~
