ID	Content
0	椛小姐，我来——
1	哇！酒味好重！
2	唔唔……
3	这是怎么啦？
4	难得今天休沐，昨晚和同僚一起喝了个痛快……似乎喝得有点多了。
5	椛小姐平时看起来那么温厚认真，没想到也这么喜欢喝酒呢。
6	哪有不喜欢喝酒的天狗啦。
7	说的也是。不过作为警卫，平时应该是禁止喝酒的吧？
8	工作期间禁止喝酒不是常识吗？
9	嗯嗯。
10	……去它的常识吧！
11	诶！？我、我刚刚是听错了吗？
12	想想就来气。那些鸦天狗还真好意思埋怨工作苦待遇差，那咱们白狼天狗呢？
13	……椛小姐？
14	鸦天狗什么的，比起我们待遇已经算不错了，至少还能出山，哪像我们只能在山上跑腿。你说对不对——
15	我、我说吗？唔，我认为天狗的社会——
16	就是说啊！我们也被工作压的喘不过气来，但更令我们痛苦的是没有什么意义的巡逻！
17	等等，我还什么都没说呢！
18	给地位高的人当保镖什么的，真不知道我们为什么在干这种事情。
19	警卫的工作还是很重要的啦。守护重要之人的安全什么的——
20	关键是，那些地位高的人比我们这些普通的天狗实力要强太多了，根本没什么警卫的必要啊。
21	唔，这样一说好像确实是这样……
22	头好疼……
23	椛小姐，您这到底是喝了多少啊？
24	好像从昨天下勤后一直喝到天亮……我也不记得了，我倒下的时候，其他天狗还在继续喝呢。
25	天狗们喝酒真是豪气啊。
26	虽然我的酒量在天狗之中不算好，但如果能在喝酒的时候吃点什么东西垫垫肚子，也不至于醉倒。
27	诶？您什么都没吃吗？
28	大家说好了各自去买些酒食来参加聚会，结果所有人买的都是酒……
29	就算是讲究秩序的天狗，没有组织者也不行啊。
30	看您这么辛苦的样子，我来给您弄点吃的吧？
31	谢谢……不过我现在没有什么胃口……
32	毕竟是宿醉啊……有没有什么能缓解宿醉症状的食物呢……
33	辣椒
34	光是听到就觉得头更疼了……
35	蝉蜕
36	什么东西？不不，这东西就算是灵丹妙药我也不会吃。
37	雀酒
38	以毒攻毒？还是饶了我吧，明天就要执勤了。
39	蜂蜜
40	蜂蜜里含有大量的葡萄糖和果糖，可以加速酒精代谢，似乎可以试试。
41	我这就去拿点蜂蜜过来！
42	您现在感觉好些了吗？
43	谢谢，喝了蜂蜜以后感觉好多了。
44	蜂蜜真厉害啊。如果直接在下酒菜里加入蜂蜜的话，不知道能不能缓解喝酒后头疼的情况发生呢？
45	酒精会影响肝脏的葡萄糖异生功能，所以喝酒后容易出现低血糖的症状。如果能在喝酒前喝点蜂蜜，应该有一定的醒脑解酒的效果吧。
46	那真是太好了。我这就去试做一道含有蜂蜜的下酒菜！
