ID	Context
0	命莲寺的香火真旺盛啊。哪怕弟子们都不靠谱，光靠住持一个人也可以收集到不少信仰呢。
1	……
2	怎么了？
3	没什么……只是突然有点感慨。在很久很久以前，圣大人也曾经誉满天下，深得人心……
4	这样啊。不意外呢。
5	直到有一天，她被称为“带着人脸的恶魔”——
6	怎、怎么会这样！？发生什么了吗？
7	什么也没发生哟。自从圣大人将我从海的束缚中解救出来，我就一直跟在她身边。不管对象是人类还是妖怪，圣大人都会伸出援手——
8	结果，这竟然成了她的“罪”。
9	……是因为她帮助了妖怪吗？
10	是啊。圣大人明明也帮助过那么多人类……可这些受过她恩惠的人类，却合力将她封印在魔界。
11	那你们这些追随她的妖怪……
12	人类会因为对方的过错而忘记自己曾经受过对方的恩德，但妖怪不会。
13	我们一起奋力抵抗……直到一起被埋到地底深处……
14	这一埋，就是一千年呢。
15	……就算对妖怪来说，这也是一段很漫长的时光了。
16	是啊。当时是真没想到，我居然还有重见天日的时候！整整一千年，我心里一直想做的事始终只有一件——
17	这次，轮到我去救她了！
18	是您把她从封印中救出来的？
19	并不是我一个人的力量……
20	我获得自由以后，一直在召集当时的伙伴。我们一起立誓，要尽一切努力解开圣大人的封印！
21	我本来以为，只有住持小姐在单方面为你们付出。没想到，你们为住持小姐做的也不少呢。
22	虽然我们做了很多努力，但最后的临门一脚、真正解开圣大人封印的并不是我们。
23	诶？
24	明明当初是人类不由分说地将她封印，没想到最后，圣大人竟然是被一群乱来的人类解救了……
25	能做到这种事的……是灵梦小姐她们吧？
26	现在的人类真是强到离谱。更意外的是，她们竟然不仇恨妖怪……虽然这么说，但我们还是被揍了一顿。
27	你们被封印了一千年，所以不太了解……现在的幻想乡已经和以前已经完全不同了。
28	现在的幻想乡，妖怪会去人类村庄玩乐，人类也会被恶魔招待去它家哦。
29	是啊。真是无法想象……那个时代，圣大人仅仅是帮助了妖怪就要受到人类的背弃和讨伐。而现在，人类和妖怪竟然这么和谐……
30	现在的幻想乡很棒吧？
31	我倒是无所谓。我本来想着，救出圣大人后，大家一起去一处无人知晓的世外桃源隐居来着。
32	不过圣大人很喜欢幻想乡。既然她想要留在这里，那我们就陪她一起留下来吧~
33	唔……难怪命莲寺会收留妖怪当弟子……难怪身为妖怪的你们会甘愿受佛门管束……
34	传言中的妖怪寺院的秘密，感觉自己理解了不少呢。
35	之前还大言不惭地教您怎么报恩……其实早在一千年前，大家就已经报答了住持小姐的恩情。更何况还有一千年后的陪伴。
36	你们之间的羁绊，早就已经不是报答恩情那么简单的事。我之前真是太自以为是了……
37	说什么啊？我还要谢谢你呢。那是我第一次做料理，我做得很开心，圣大人看起来也很开心。这样就够了。我本来就没想过要靠它来还恩情什么的~
38	你们之间的羁绊真是让人钦佩。
39	向往吗？要不要把店关了来当佛门弟子呐？
40	这、这个就算了……
41	不过，认识村纱小姐这么久，羁绊什么的，我们应该也建立起来了吧？
42	当然咯。你的话，随时都可以乘我的船哟——
43	我也是！村纱小姐的话，随时可以来我的演唱会！不管我的演唱会什么时候开办，我永远都会给您留着属于您的VIP特席！
44	这样啊——那我也得给你准备一个VIP席位才行呢！但说到船上的VIP席位，非船长莫属。可一艘船只能有一个船长——
45	也不用这么较真啦……
46	有了！虽然不能真的让你当船长，但意思一下让你过个船长瘾还是可以的。你看这个——
47	哇——好气派的衣服——
48	哈哈哈！这一身衣服象征着船长的荣耀哟！它随着我东飘西泊，是我船长生涯的重要见证——就送给你啦！
49	诶——！意义这么重大，我真的可以收下吗？
50	不是你说要建立羁绊吗？那么，它就是我们羁绊的象征啦！
51	……我明白了！我一定好好保管，绝不会让它破一个洞！
52	那么，你的演唱会我也一定会好好期待！绝对不会让演出过程中出现水难事故！
53	什么情况下演唱会才会出现水难啊！？
54	你猜——
55	……现在后悔还来得及吗？
