ID	Content
0	早苗小姐，您手上拿的是什么呀？
1	啊，这个是手机哦。
2	手机？
3	外界主要是用它来实现远距离通话……
4	这是一个飞速发展的技术，我离开了那么多年，现在应该有更多功能了吧……
5	远距离通话！？就这个小东西吗？好厉害啊——
6	是哦。在外界，它是相当被人类依赖的工具呢！
7	哇——可以使用来看看吗？
8	……自从来到没有信号、用电也不方便的幻想乡，它就没有用武之地了。
9	好可惜……不过，既然已经没用了，为什么您至今还带在身上呢？
10	唔……总觉得有点狠不下心……
11	啊！我明白的，是因为您对外界还有不舍吧~
12	怎、怎么会！
13	人类不都这样嘛。
14	不。不是的——
15	在神奈子大人说要把神社移动到幻想乡之内，从此与人类的社会诀别的时候……我就已经下定决心，要义无反顾地追随过来。
16	对外界的留恋什么的，已经完全没有了！
17	是吗……
18	没错——对了！说起来，你最近的信仰心是不是开始下降了？
19	诶！？唔……
20	我从你身上感受到的信仰之力越来越薄弱，这样下去是不行的。
21	话是这样说……
22	想要源源不断地得到信仰，看来也需要持续不断地展现御神德。
23	虽然我没有能够施展御神德的能力，但我知道你想要的是什么，就让我再教给你一道外界的流行小吃吧！
24	哇！真的吗！？
25	不过，这次我不能再让你像上次那样轻松地得到馈赠。
26	诶——
27	太过容易得到是不会珍惜的。稍微经历点波折会让你记得更久，这样一来，能持续得到的信仰或许也会越多吧~
28	那是要怎样？考验我吗？
29	唔，我想想……河童似乎有一个隐秘的外界海产品养殖基地——
30	您、您想让我干什么？难道是潜入……
31	你想哪去了。我只是想考验一下你能否料理海产品。
32	这就是神明……是现人神降下的历练？
33	众所周知，幻想乡是没有海的，而我这次要交给你的食谱是海产品所制，所以把这个作为对你的考验最合适不过了。
34	原来如此。放心吧，这难不倒我！
35	还真自信啊。那你就努力做出我想要的东西吧~
36	河童商人也会不定期出售外界的海产品，先取一些“章鱼”作为食材吧。
37	河童商人也会不定期出售外界的海产品，如果你没有食材的话，可以去向她们购买。
38	真、真厉害啊。即便生活在没有海的幻想乡，也能找到这样的好东西，是我小瞧你了呢。
39	嘿嘿。也没有那么厉害啦……那您现在可以教我新的外界小吃了吗？
40	早就准备好了。快去试试吧，我已经迫不及待想再尝尝这个料理了！
