ID	Content
0	你看到了河童使用那个机器研制新品？这应该属于什么商业机密吧？真亏你还能全身而退。
1	凑巧荷取小姐在新闻上发了个委托，算是被我蒙混过去了……
2	在人群里打滚久了，脑子变得灵活了嘛~
3	嘿嘿，别笑话我啦~
4	你原本不是好奇那个食品加工器嘛，现在既然也一睹真容了，应该能放下了吧？
5	唔……
6	你还没死心呢？小心好奇心害死麻雀哦。
7	我不是好奇那个机器啦……
8	今天看到的那个红色的果子，让我有种不祥的感觉……
9	不是普通的红色野果吗？
10	看起来确实是普通的野果，但是……你还记得幽幽子小姐吃下的那个欲望之果吗？
11	什、什么——！？你该不会是怀疑——
12	妖梦小姐不是说，幽幽子小姐吃下的就是一个看起来很普通的红色果子吗？
13	只凭这个……
14	而且，我今天听到荷取小姐说，这个果子是在森林培育的……
15	我记得！幽幽子小姐也是在森林碰到欲望之果的！！！
16	你不觉得很奇怪吗？
17	你说得对。山上有的是野果，河童为什么要特意到森林去培育呢？
18	你这样说，我又想起来，荷取小姐好像有提到“那家伙”什么的……
19	什么意思？
20	好像是住在森林里的哪一位培育的。荷取小姐还嫌培育得太少了呢。
21	真可疑啊……
22	对吧？可不是我想多管闲事哦！毕竟我当初到妖怪之山开分店，还是荷取小姐邀请的——
23	我才不想再被糊里糊涂地卷进什么事件里啦！
24	你说得对！就算是死咱也要死个明明白白！
25	也、也不至于吧……
26	你接下来打算怎么做？
27	唔，姑且去森林调查一下？
28	嗯！既然这个果子的源头是在森林，那就在森林好好调查一番吧。
29	好！
