ID	Context
0	说起一只脚一只眼，就会想起“一本踏鞴”呢。
1	你还挺有见识的嘛！我就是模仿着一本踏鞴的样子把自己改造成这样的哦！
2	……为什么啊？
3	一本踏鞴不是非常有名的古典妖怪吗？我也想成为像它那样威名赫赫的妖怪！
4	难怪你的锻造技术那么好。一本踏鞴可是有名的铁匠呢！
5	没错！所以我才努力把锻造技术修炼到登峰造极的程度。可不只是虚有其表哟！
6	你还真是上进啊。
7	嘿嘿！我是努力派！
8	不过，既然已经做了这么多准备，为什么会一直吓不到人呢？
9	就是啊。我都那么努力了，还是吓不到人……
10	我这么没用的妖怪，活着还有什么意思呢……
11	诶！？唔……对不起……
12	你有什么错呢？明明就是派不上用场的我的错。作为伞的时候就派不上用场，变成妖怪还是派不上用场。啊啊，果然我还是——
13	别、别着急……要不你和我说说，你是怎么努力的？我们两个一起想想办法吧！
14	我知道自己的模样不吓人，就把伞改造成一本踏鞴的样子，配合着一起吓人……
15	我觉得这个思路没有问题！
16	可是——吓不到人啊——
17	唔……你还做了什么？
18	我过去听说埋伏在试胆、探险的路上特别容易吓到人。正好幻想乡来了一艘宝船，趁着人类去宝船探险，我就躲在宝船里伺机吓人。
19	听起来很不错啊！效果怎么样？
20	结果被人类教训了。
21	……
22	我想不明白，就去翻阅了很多经典的鬼故事，发现大家都是晚上才出来吓人的。于是我耐心地躲到了晚上……
23	这回肯定可以吓到人！
24	结果还是被人类教训了……
25	幻想乡的人类也太不讲道理了！
26	于是我就想，要不去吓吓这个新来的、在幻想乡建造了新寺院的家伙吧——
27	……这也太乱来了吧…………
28	虽然吓唬寺院住持的计划没有成功，但就是因为我经常徘徊在命莲寺附近，才意外地发现自己和命莲寺的墓地很相配。
29	对呀！我都忘了——你不是说只要呆在墓地就能吓到人吗？
30	哭——
31	本来是这样的……可是……
32	幻想乡的人类就这么多，来扫墓的人不会变化太快。大家习惯了就不再害怕我呐。
33	这还真是……
34	啊啊……这就是我的末路吗……
35	真奇怪。你至今为止的努力，听起来都没什么问题啊？为什么会吓不到人呢……
36	为——什——么——呢——
37	唔……吓不到人的原因，或许是因为这些方法都太古典了……
38	原来如此！就是说，吓人的方法也要与时俱进吗？
39	没错。我之前通过一些契机，了解到料理也可以作为武器……既然这样，料理也应该能成为吓唬人的工具！
40	哇——能做得到吗！？
41	来试试吧！一起来创造一道独属于幻想乡的惊奇料理~
42	好棒——！我、我有什么可以帮得上忙的吗！？？
43	我不太理解什么程度的惊奇才算吓人……这样吧，我做一些不可思议的料理给你尝尝，然后我们一起来找找头绪吧！
44	没问题！我会一直在这里等你的！
45	居然能在料理中体会到不可思议的感觉……我有点明白惊奇料理的诀窍了！
46	真的吗！？
47	你等我一会儿——我、我努力把脑海里的想法整理一下，然后画出来！
48	画好了——！
49	啊……这个的话……
50	做、做不了吗？………果然……我还是完全派不上用场……
51	不！我能做出来！
52	真的吗！？
53	嗯！这个想法很有趣！辛苦你了，制作就交给我吧！
