ID	Context
0	止步于此了吗……
1	已经做了如此周到的准备，竟然会在最后一刻翻车啊……有意思。
2	魅魔小姐，您怎么了……
3	再复盘一遍，解析魔力的条件是齐备的，实验要素是齐备的，那么差在哪里呢？
4	还是说，单纯只是我的体质的原因？
5	为了真理的话，以身殉道也不是不能考虑，但如果在效果并不明朗的情况下浪费这条生命的话却不太值……
6	魅魔小姐！？您还好吗？
7	哦，你来了吗。
8	……
9	…………
10	呵呵，你来得太好了！真是天意。
11	我来的正好吗？这次有可以帮得上您的地方了吗？
12	没错，我在进一步解析噗噗呦果的魔力过程中，发现它的魔力和我的体质有“互斥”的特性。
13	互斥？怎么会这样？
14	之前也说过，噗噗呦果的魔力是“变化”的，被不同的种族食用会产生不同的反应。
15	我在持续与这种魔力接触的过程中，我的灵魂居然变得不稳定，三魂七魄开始变得动摇不安。
16	我无法确定它会给我带来怎样的异常情况。
17	但能确定的是，它对我的影响恐怕比之前的实验者都要糟糕。
18	那怎么办？要暂停吗？
19	那当然不行，亲自吃下这个果子——这是我最后的手段，这种觉悟我是有的。
20	但如果因此无法再进行心爱的研究，这个风险我暂时不打算冒。
21	所以我打算再找些和我体质相似构成的对象试试看。
22	怎、怎么能这样！？这不是拿其他人当小白鼠吗？
23	小白鼠又怎么样？世间的道德可约束不了我。
24	在我追求真理的道路上，没有什么是不可以牺牲的，这其中也包括我自己。
25	就算您这么说……
26	说起来，与您相似的存在……我一直很想问，您是恶灵、怨灵什么的吗？
27	我看起来是那样的吗？
28	呵，但我是神灵哦。
29	……
30	随便吧。神灵和怨灵本质其实都一样，哪怕是幽灵也好，总之你逮着什么灵都可以拉过来试试！
31	唔，幽灵的话，我确实有两位熟人……
32	其中一位是出了名的好吃还不挑嘴，说不定真的会愿意来试试……
33	那就事不宜迟，你尽快去联系她吧！
34	那、那我问问看吧……
