ID	Context
0	铃仙！我来找你玩啦！
1	咦——依姬小姐也在——
2	你来得正好。
3	你这段时间特训的表现我一直看在眼里，还算努力——
4	咦？原来我特训的时候依姬小姐也在吗？我还以为您是结束后才来的……
5	虽然没有在现场看完全程，但我一直通过月之镜观察你的表现。
6	是、是吗……
7	我说过会监督你的训练过程吧？现在差不多该进入特训第二阶段了。
8	诶？这就是说……
9	恭喜你！你通过依姬大人的第一个考验了！
10	别高兴得太早，这种程度只是刚刚开始而已。
11	我、我明白了……
12	我这边也有难以抽身的工作，相关安排已经交代给了铃仙，她会协助你进行特训的。
13	是——！
14	依姬小姐真是雷厉风行，是个非常有魄力的人呢！
15	是呀，兔子们都对依姬大人又敬又畏……当然更多的还是畏啦。
16	也不是不能理解……
17	那么，你要马上进行第二阶段的特训吗？
18	嗯！虽然上次顺利通过，但我的训练，以及依姬小姐所做的事情……
19	我觉得都有远超我想象的巨大意义，所以我想尽快完成所有的项目，这样也能更好的帮助大家！
20	真是了不起的斗志！那么我们就准备开始吧！
21	那好，等你准备好了再过来找我吧！
