ID	Content
0	又是这么快就完工了，橙真厉害啊。
1	据说是找了什么土蜘蛛之类的帮手。那些家伙似乎很擅长土木工程呢。
2	土蜘蛛？还挺有一手的嘛。
3	准备营业了吗？
4	啊，灵梦小姐，您好！
5	多谢您的关照，没想到真的能在神社开分店。直到现在都还有些不太敢相信呢。
6	嘛，你也付出了不少努力，稍微自满点也没关系。
7	好的！以后也能常常和灵梦小姐见面了呢——
8	唯有这点让我很头疼啊！
9	虽然让你在这儿开店的是我没错啦。
10	但一想到你这家伙以后会有事没事到我家神社来溜达……
11	怎、怎样呢……
12	绝对会很吵吧！
13	话说在前面，你可别大半夜在我家门口唱歌！绝对会揍你的哦！
14	知、知道啦……
15	灵梦小姐真奇怪，明明我的歌很受年轻人欢迎啊！
16	现在的年轻人才奇怪吧！这种大喊大叫的歌真的会有人喜欢吗？
17	很多人喜欢啊！以前还有粉丝希望我能开演唱会呢！
18	啊是吗，那你就走远点给那些奇葩开演唱会吧。别在我家开就行。
19	灵梦小姐！！！您到底是来干嘛的！？
20	……
21	嘛，我这次过来，其实是有点东西要给你。
22	……诶？
23	喏，这是我画的门神灵符……
24	灵符……这不就是灵梦小姐吗！？好、好威严的感觉！
25	这儿不比兽道或者村子啥的——要么尽是些妖兽，要么尽是人类。
26	博丽神社可是对所有人都开放的、受欢迎的场所！
27	受欢迎？
28	……总之，人妖混杂的话，我怕你这个小妖怪处理不来。
29	虽然应该是没人敢在我这儿闹事，不过之后店里出现什么样的家伙都有可能。
30	反、反正，姑且给你个护符镇镇场子吧！
31	我明白了！我一定会好好使用它的！呜呜……
32	干嘛啊？我没欺负你吧！？
33	抱歉，灵梦小姐，刚刚有一瞬间，我还把您当成恶魔了……
34	恶、恶魔！？喂——
35	但是现在我明白了！灵梦小姐其实就是刀子嘴豆腐心！
36	你这家伙——
37	谢谢您，我会心怀感激地好好使用的！
38	……哼，随你的便啦，我只是不希望有人在神社这边闹事而已。
39	既然东西已经送到了，那我就回去啦，你自个儿好好努力吧。
43	还有……赛钱箱已经被我擦得很干净，没事的时候，也记得要好好“表现”一下啊！
40	灵梦小姐果然从不做吃亏生意啊……
41	什么？
42	啊，没有没有，灵梦小姐慢走！
